Network Index,Node,Degree,BiBC
2168,phenoC,6,0.041666666666666664
2169,phenoA,6,0.14583333333333331
2170,phenoA,6,0.07291666666666666
2171,phenoC,6,0.10416666666666666
2172,phenoA,6,0.09791666666666667
2173,phenoB,6,0.0625
2174,geneF,6,0.07777777777777778
2175,phenoC,6,0.0875
2176,phenoC,6,0.0625
2177,geneE,6,0.1148148148148148
2178,phenoB,5,0.07291666666666666
2179,geneG,6,0.05925925925925926
2180,phenoB,6,0.0625
2181,phenoB,5,0.0625
2182,phenoA,6,0.0625
2183,phenoA,6,0.03125
2184,phenoA,6,0.041666666666666664
2185,phenoC,5,0.03125
2186,phenoC,6,0.041666666666666664
2187,phenoC,5,0.041666666666666664
2188,phenoB,6,0.07291666666666666
2189,phenoB,6,0.07291666666666666
2190,phenoC,6,0.041666666666666664
2191,phenoB,6,0.11458333333333331
2192,phenoA,6,0.11458333333333331
2193,phenoC,6,0.11458333333333331
2194,phenoB,6,0.07291666666666666
2195,phenoC,6,0.16666666666666666
2196,phenoA,6,0.0625
2197,geneG,6,0.06481481481481481
2198,geneG,6,0.05925925925925926
2199,phenoA,6,0.17708333333333331
2200,geneF,6,0.09259259259259259
2201,geneE,6,0.15740740740740738
2202,phenoC,6,0.0625
2203,geneG,6,0.0962962962962963
2204,geneF,6,0.1111111111111111
2205,geneF,6,0.1111111111111111
2206,phenoB,6,0.09791666666666667
2207,phenoA,6,0.16666666666666666
2208,phenoC,6,0.05625
2209,geneE,6,0.05925925925925926
2210,phenoB,6,0.05625
2211,phenoA,6,0.07291666666666666
2212,phenoC,6,0.13541666666666666
2213,phenoC,5,0.08333333333333333
2214,phenoB,6,0.05625
2215,phenoA,6,0.10416666666666666
2216,phenoC,6,0.11458333333333331
2217,phenoC,6,0.07291666666666666
2218,geneE,6,0.10185185185185183
2219,phenoB,6,0.09375
2220,geneG,6,0.05555555555555555
2221,phenoA,5,0.0875
2222,phenoC,6,0.041666666666666664
2223,geneF,6,0.10185185185185183
2224,phenoB,6,0.0625
2225,phenoA,6,0.11458333333333333
2226,phenoB,6,0.07291666666666666
2227,geneH,6,0.05555555555555555
2228,geneF,6,0.1148148148148148
2229,phenoA,6,0.0625
2230,phenoC,6,0.14583333333333331
2231,phenoB,6,0.03125
2232,geneG,6,0.0962962962962963
2233,geneE,6,0.15740740740740738
2234,geneF,6,0.09259259259259259
2235,phenoA,6,0.09375
2236,phenoC,6,0.125
2237,geneE,5,0.07777777777777778
2238,phenoA,6,0.0625
2239,phenoB,6,0.07291666666666666
2240,phenoB,6,0.07291666666666666
2241,geneG,6,0.05925925925925926
2242,geneH,6,0.07777777777777778
2243,geneG,6,0.06481481481481481
2244,phenoB,5,0.08333333333333333
2245,phenoC,6,0.10416666666666666
2246,geneG,6,0.06481481481481481
2247,geneE,6,0.06481481481481481
2248,phenoA,6,0.025
2249,phenoA,6,0.03125
2250,phenoB,6,0.11458333333333331
2251,phenoB,6,0.125
2252,geneF,5,0.05
2253,phenoA,6,0.03125
2254,geneE,5,0.05
2255,phenoB,6,0.041666666666666664
2256,phenoC,6,N/A
2257,geneG,6,0.05555555555555555
2258,phenoB,6,0.07291666666666666
2259,phenoC,6,0.041666666666666664
2260,phenoC,6,0.041666666666666664
2261,geneF,6,0.10185185185185183
2262,phenoA,5,0.03125
2263,geneF,6,0.06481481481481481
2264,geneG,6,0.08333333333333333
2265,phenoA,6,0.0625
2266,geneH,6,0.06481481481481481
2267,phenoB,6,0.08333333333333333
2268,phenoA,6,0.09791666666666665
2269,phenoA,6,0.07291666666666666
2270,geneE,6,0.1148148148148148
2271,phenoC,6,0.11458333333333333
2272,phenoC,6,0.08333333333333333
2273,geneH,6,0.12037037037037036
2274,phenoC,6,0.05625
2275,geneE,5,0.05
2276,geneH,6,0.06481481481481481
2277,phenoA,6,0.0625
2278,geneG,6,0.1148148148148148
2279,phenoA,6,0.07291666666666666
2280,phenoA,6,0.10416666666666666
2281,phenoC,6,0.0625
2282,phenoB,5,0.041666666666666664
2283,phenoA,6,0.08333333333333333
2284,phenoA,5,0.07291666666666666
2285,phenoA,5,0.041666666666666664
2286,phenoA,5,0.03125
2287,geneE,6,0.05555555555555555
2288,phenoA,6,0.10416666666666666
2289,phenoB,6,0.09791666666666665
2290,phenoA,6,0.15
2291,geneF,6,0.15740740740740738
2292,phenoA,6,0.07291666666666666
2293,phenoA,6,0.041666666666666664
2294,phenoB,5,0.03125
2295,phenoA,6,0.041666666666666664
2296,phenoB,6,0.125
2297,phenoA,6,0.09375
2298,phenoC,6,0.10416666666666666
2299,phenoA,6,0.07291666666666666
2300,geneH,6,0.07777777777777778
2301,phenoA,6,0.09791666666666667
2302,phenoA,6,0.041666666666666664
2303,geneF,6,0.12962962962962962
2304,phenoC,6,0.10416666666666666
2305,geneG,6,0.0962962962962963
2306,phenoC,6,0.05625
2307,geneE,6,0.1111111111111111
2308,phenoC,6,0.10416666666666666
2309,phenoB,6,0.03125
2310,geneF,6,0.05925925925925926
2311,phenoC,6,0.041666666666666664
2312,phenoA,6,0.09375
2313,phenoC,6,0.11458333333333333
2314,phenoA,6,N/A
2315,geneH,6,0.08333333333333333
2316,phenoB,5,0.025
2317,phenoC,6,0.05625
2318,phenoB,6,0.14583333333333331
2319,phenoC,6,0.041666666666666664
2320,geneG,6,0.07777777777777778
2321,phenoC,6,0.0625
2322,phenoA,6,0.09375
2323,geneE,6,0.1148148148148148
2324,geneH,6,0.1148148148148148
2325,phenoA,6,0.041666666666666664
2326,phenoB,6,0.09375
2327,phenoB,5,0.07291666666666666
2328,geneG,6,0.07777777777777778
2329,phenoA,6,N/A
2330,phenoA,5,0.07291666666666666
2331,phenoA,6,0.041666666666666664
2332,geneF,6,0.05925925925925926
2333,phenoA,5,0.03125
2334,phenoC,6,0.0625
2335,geneF,6,0.07777777777777778
2336,phenoC,6,0.11458333333333331
2337,phenoB,6,0.07291666666666666
2338,geneE,6,N/A
2339,geneE,6,0.07407407407407407
2340,phenoC,6,0.0625
2341,geneH,6,0.06481481481481481
2342,geneG,6,0.05925925925925926
2343,phenoA,6,0.08333333333333333
2344,phenoC,5,0.041666666666666664
2345,phenoB,6,0.03125
2346,geneF,6,0.0962962962962963
2347,phenoC,6,0.041666666666666664
2348,phenoB,5,0.041666666666666664
2349,phenoC,6,0.08333333333333333
2350,phenoB,6,0.07291666666666666
2351,phenoA,6,0.11458333333333331
2352,phenoA,6,0.0625
2353,geneE,6,0.07777777777777778
2354,phenoC,6,0.08333333333333333
2355,phenoB,6,0.14583333333333331
2356,geneF,6,0.05925925925925926
2357,phenoA,6,0.041666666666666664
2358,geneF,6,0.09259259259259259
2359,phenoC,6,0.0625
2360,phenoC,6,0.07291666666666666
2361,phenoA,5,0.05625
2362,phenoC,6,N/A
2363,phenoA,5,0.05625
2364,geneG,6,0.1148148148148148
2365,phenoB,6,0.10416666666666666
2366,phenoC,6,N/A
2367,geneG,6,N/A
2368,phenoC,6,0.05625
2369,phenoC,6,0.11458333333333331
2370,phenoC,6,0.08333333333333333
2371,geneH,6,0.037037037037037035
2372,phenoC,6,0.03125
2373,phenoA,6,0.07291666666666666
2374,phenoB,5,0.07291666666666666
2375,geneE,5,0.05
2376,phenoA,6,0.125
2377,phenoC,5,0.08333333333333333
2378,geneH,6,0.07777777777777778
2379,geneF,6,0.09259259259259259
2380,phenoA,6,0.07291666666666666
2381,phenoC,6,0.08333333333333333
2382,phenoB,6,0.10416666666666666
2383,phenoC,6,0.11458333333333331
2384,phenoA,6,0.11458333333333331
2385,phenoB,5,0.0625
2386,geneG,6,0.07777777777777778
2387,phenoB,6,0.06666666666666667
2388,phenoC,6,0.0625
2389,phenoC,6,N/A
2390,phenoB,6,0.11458333333333331
2391,geneF,5,0.05
2392,phenoC,6,0.07291666666666666
2393,geneE,6,0.0962962962962963
2394,phenoB,6,0.09375
2395,phenoC,6,0.09791666666666667
2396,phenoB,5,0.05625
2397,phenoA,5,0.041666666666666664
2398,phenoC,6,0.10416666666666666
2399,phenoA,6,0.07291666666666666
2400,phenoB,6,0.13541666666666666
2401,phenoA,6,0.10416666666666666
2402,phenoC,6,0.11458333333333333
2403,phenoB,6,0.09791666666666667
2404,phenoC,6,0.1875
2405,phenoA,6,0.11458333333333331
2406,geneG,6,0.0962962962962963
2407,geneE,5,0.07777777777777778
2408,phenoB,5,0.05625
2409,phenoA,5,0.041666666666666664
2410,phenoC,6,0.08333333333333333
2411,phenoC,6,0.09791666666666667
2412,phenoA,6,0.0625
2413,phenoB,6,0.07291666666666666
2414,phenoB,6,0.10416666666666666
2415,phenoC,6,0.09791666666666667
2416,phenoA,6,0.0625
2417,phenoA,6,0.041666666666666664
2418,phenoC,6,0.0625
2419,phenoB,6,0.06666666666666667
2420,phenoA,6,0.07291666666666666
2421,phenoB,6,0.125
2422,phenoA,6,0.14583333333333331
2423,geneF,6,0.10185185185185185
2424,phenoA,6,0.05625
2425,phenoA,6,0.0625
2426,phenoA,5,0.041666666666666664
2427,phenoB,5,0.041666666666666664
2428,phenoA,6,0.13541666666666666
2429,geneF,6,0.08333333333333333
2430,phenoB,6,0.11458333333333331
2431,phenoC,6,0.10416666666666666
2432,geneE,6,0.16666666666666666
2433,phenoC,5,0.03125
2434,geneG,6,0.07777777777777778
2435,geneG,6,0.05555555555555555
2436,phenoA,6,0.08333333333333333
2437,phenoC,6,0.07291666666666666
2438,phenoB,6,0.041666666666666664
2439,phenoC,6,0.09791666666666667
2440,phenoB,5,0.03125
2441,phenoA,6,0.0625
2442,phenoB,5,0.041666666666666664
2443,phenoA,6,0.05625
2444,phenoB,5,0.03125
2445,geneG,6,0.1148148148148148
2446,geneF,6,0.12037037037037036
2447,phenoA,6,0.13541666666666666
2448,phenoB,6,0.07291666666666666
2449,geneE,6,0.06481481481481481
2450,phenoB,6,0.0625
2451,geneE,6,0.05925925925925926
2452,phenoC,6,0.041666666666666664
2453,geneE,6,N/A
2454,geneE,6,0.07777777777777778
2455,phenoA,5,0.03125
2456,phenoB,6,0.11458333333333333
2457,phenoB,6,N/A
2458,geneH,6,0.1148148148148148
2459,geneG,6,0.1148148148148148
2460,phenoA,6,0.08333333333333333
2461,geneF,6,0.12962962962962962
2462,geneE,6,0.12962962962962962
2463,geneF,6,0.06481481481481481
2464,geneF,6,0.05925925925925926
2465,geneG,6,0.08333333333333333
2466,phenoA,6,0.11458333333333331
2467,phenoB,6,0.05625
2468,geneG,6,0.05925925925925926
2469,phenoB,6,0.10416666666666666
2470,phenoA,6,0.17708333333333331
2471,phenoB,6,0.10416666666666666
2472,phenoC,6,0.11458333333333331
2473,phenoA,5,0.03125
2474,phenoA,6,0.17708333333333331
2475,phenoB,5,0.07291666666666666
2476,geneF,5,0.05
2477,phenoA,6,0.041666666666666664
2478,phenoA,6,0.0625
2479,phenoA,6,0.0625
2480,phenoC,6,0.041666666666666664
2481,phenoB,6,0.10416666666666666
2482,phenoA,6,0.11458333333333333
2483,phenoA,6,0.13541666666666666
2484,phenoA,6,0.07291666666666666
2485,phenoB,6,0.03125
2486,phenoC,6,0.13541666666666666
2487,geneH,6,0.05555555555555555
2488,phenoB,6,0.11458333333333333
2489,phenoB,6,0.041666666666666664
2490,geneE,6,0.12037037037037036
2491,geneH,6,0.10185185185185183
2492,geneH,6,0.05555555555555555
2493,phenoB,6,0.11458333333333331
2494,geneH,6,0.1111111111111111
2495,geneG,6,0.1148148148148148
2496,geneE,6,0.05925925925925926
2497,phenoC,6,0.05625
2498,geneF,6,0.1148148148148148
2499,phenoC,6,0.0625
2500,geneF,6,0.0962962962962963
2501,phenoC,6,0.0625
2502,geneE,6,0.07777777777777778
2503,phenoA,6,0.15
2504,geneF,6,0.06481481481481481
2505,phenoC,6,0.13541666666666666
2506,phenoA,6,0.11458333333333333
2507,phenoA,6,0.041666666666666664
2508,phenoA,6,0.09375
2509,geneF,5,0.05
2510,phenoA,6,0.0625
2511,geneH,6,0.05555555555555555
2512,phenoC,6,0.10416666666666666
2513,phenoB,6,0.125
2514,phenoB,6,0.13541666666666666
2515,geneE,5,0.07777777777777778
2516,phenoA,6,0.0875
2517,phenoA,6,0.07291666666666666
2518,phenoB,6,0.041666666666666664
2519,geneG,6,0.1148148148148148
2520,phenoA,6,0.041666666666666664
2521,geneG,6,0.0962962962962963
2522,phenoC,6,0.041666666666666664
2523,phenoC,6,0.041666666666666664
2524,phenoC,6,0.13541666666666666
2525,phenoB,6,0.07291666666666666
2526,phenoA,6,0.07291666666666666
2527,phenoC,6,0.13541666666666666
2528,geneE,6,0.07777777777777778
2529,phenoA,6,0.08333333333333333
2530,phenoB,6,0.07291666666666666
2531,phenoC,5,0.041666666666666664
2532,geneF,5,0.05
2533,phenoA,6,0.0625
2534,geneF,6,0.05925925925925926
2535,phenoC,6,0.09791666666666667
2536,geneE,6,0.09259259259259259
2537,phenoA,6,0.11458333333333331
2538,phenoC,6,0.05625
2539,phenoA,6,0.03125
2540,geneE,6,0.07777777777777778
2541,geneE,6,0.1111111111111111
2542,phenoA,6,0.08333333333333333
2543,phenoB,6,0.09791666666666667
2544,phenoB,5,0.03125
2545,geneH,6,0.1111111111111111
2546,phenoC,5,0.041666666666666664
2547,phenoA,5,0.03125
2548,phenoA,6,0.07291666666666666
2549,phenoA,6,0.041666666666666664
2550,geneE,6,0.09259259259259259
2551,phenoC,6,0.03125
2552,phenoA,6,0.041666666666666664
2553,geneE,6,0.09259259259259259
2554,phenoC,6,0.0625
2555,phenoC,5,0.03125
2556,geneF,6,0.05555555555555555
2557,geneH,6,0.10185185185185185
2558,phenoB,6,0.08333333333333333
2559,phenoA,6,0.07291666666666666
2560,phenoA,6,0.09791666666666667
2561,phenoA,6,0.0625
2562,phenoB,6,0.041666666666666664
2563,phenoA,6,0.0625
2564,phenoA,6,0.07291666666666666
2565,phenoB,6,0.06666666666666667
2566,geneF,6,0.05555555555555555
2567,geneF,6,0.08333333333333333
2568,phenoA,6,0.10416666666666666
2569,geneF,6,0.12037037037037036
2570,phenoB,5,0.03125
2571,phenoB,6,0.11458333333333331
2572,phenoA,6,0.03125
2573,geneE,6,0.07777777777777778
2574,geneE,6,0.06481481481481481
2575,geneE,6,0.07407407407407407
2576,geneG,6,0.0962962962962963
2577,geneE,6,0.06481481481481481
2578,geneH,6,0.08333333333333333
2579,phenoC,6,0.0625
2580,phenoA,6,0.041666666666666664
2581,phenoA,6,0.041666666666666664
2582,phenoB,6,0.08333333333333333
2583,phenoC,6,0.041666666666666664
2584,phenoA,6,0.07291666666666666
2585,phenoA,6,0.03125
2586,phenoB,6,0.10416666666666666
2587,phenoA,6,N/A
2588,geneG,6,0.07777777777777778
2589,phenoA,6,0.09791666666666665
2590,phenoA,6,0.125
2591,phenoA,6,0.09375
2592,geneG,6,0.05925925925925926
2593,phenoB,6,0.041666666666666664
2594,phenoB,6,0.11458333333333331
2595,phenoA,6,0.0625
2596,phenoB,6,0.15
2597,phenoA,5,0.0625
2598,geneH,6,0.08333333333333333
2599,phenoB,5,0.03125
2600,geneH,6,0.08333333333333333
2601,geneF,6,0.07777777777777778
2602,geneE,6,0.09259259259259259
2603,geneF,5,0.05
2604,phenoC,6,0.13541666666666666
2605,phenoC,6,0.10416666666666666
2606,geneE,6,0.06481481481481481
2607,geneF,6,0.06481481481481481
2608,geneF,6,0.09259259259259259
2609,phenoC,6,0.09791666666666667
2610,geneG,6,0.05925925925925926
2611,phenoB,6,0.041666666666666664
2612,geneE,6,0.06481481481481481
2613,phenoA,5,0.025
2614,phenoC,6,0.07291666666666666
2615,phenoC,6,0.0625
2616,phenoA,6,0.14583333333333331
2617,phenoC,6,0.07291666666666666
2618,geneE,6,0.15740740740740738
2619,geneF,6,0.06481481481481481
2620,phenoC,6,0.11458333333333331
2621,phenoC,6,0.08333333333333333
2622,phenoA,6,0.08333333333333333
2623,phenoA,5,0.03125
2624,phenoC,6,0.06666666666666667
2625,phenoB,6,0.125
2626,phenoA,6,0.14583333333333331
2627,phenoC,6,0.041666666666666664
2628,phenoB,6,0.03125
2629,geneE,6,0.07777777777777778
2630,geneE,6,0.09259259259259259
2631,geneH,6,0.07777777777777778
2632,phenoC,6,0.10416666666666666
2633,phenoC,6,0.06666666666666667
2634,phenoB,6,0.10416666666666666
2635,geneG,6,0.1148148148148148
2636,geneG,6,0.1148148148148148
2637,phenoA,6,0.041666666666666664
2638,phenoA,6,0.07291666666666666
2639,phenoA,6,0.07291666666666666
2640,geneF,6,0.05555555555555555
2641,geneF,6,0.09259259259259259
2642,phenoA,6,0.10416666666666666
2643,phenoA,5,0.03125
2644,geneH,6,0.09259259259259259
2645,phenoB,6,0.11458333333333331
2646,phenoC,6,0.0625
2647,phenoC,6,0.07291666666666666
2648,geneE,6,0.07777777777777778
2649,geneH,6,0.08333333333333333
2650,geneG,6,N/A
2651,phenoC,6,0.07291666666666666
2652,phenoA,6,0.08333333333333333
2653,phenoB,6,0.041666666666666664
2654,phenoA,6,0.11458333333333331
2655,phenoA,6,0.11458333333333331
2656,geneF,6,0.08333333333333333
2657,phenoC,6,0.09791666666666665
2658,geneE,6,0.15740740740740738
2659,geneE,5,0.05
2660,phenoA,5,0.03125
2661,geneE,6,0.05555555555555555
2662,phenoA,6,0.0625
2663,phenoB,6,0.08333333333333333
2664,geneE,5,0.07777777777777778
2665,geneF,6,0.10185185185185183
2666,geneE,5,0.05
2667,phenoA,5,0.03125
2668,phenoA,6,0.14583333333333331
2669,phenoB,5,0.03125
2670,phenoA,6,0.10416666666666666
2671,geneE,6,0.05555555555555555
2672,phenoA,5,0.025
2673,geneE,6,0.07777777777777778
2674,phenoC,6,0.07291666666666666
2675,phenoB,6,0.0625
2676,geneE,6,0.09259259259259259
2677,phenoA,6,0.07291666666666666
2678,geneE,6,0.037037037037037035
2679,geneE,6,0.10185185185185185
2680,phenoA,6,0.125
2681,phenoB,6,0.09791666666666665
2682,phenoA,6,0.15
2683,phenoA,6,0.07291666666666666
2684,phenoA,6,0.11458333333333331
2685,geneF,6,0.05925925925925926
2686,phenoC,6,0.10416666666666666
2687,phenoC,6,0.10416666666666666
2688,phenoC,6,0.10416666666666666
2689,geneF,6,0.09259259259259259
2690,geneF,5,0.05
2691,phenoB,6,0.10416666666666666
2692,phenoA,6,0.17708333333333331
2693,phenoA,6,0.14583333333333331
2694,phenoB,6,0.0625
2695,phenoB,6,0.14583333333333331
2696,phenoC,6,0.11458333333333331
2697,phenoC,6,0.08333333333333333
2698,geneE,6,0.05925925925925926
2699,phenoB,6,0.08333333333333333
2700,phenoA,6,0.0625
2701,geneE,6,0.0962962962962963
2702,phenoC,6,0.041666666666666664
2703,geneH,6,0.10185185185185183
2704,geneF,6,0.06481481481481481
2705,geneE,6,0.05925925925925926
2706,phenoA,6,0.07291666666666666
2707,geneF,6,0.10185185185185185
2708,phenoB,6,0.08333333333333333
2709,phenoC,6,0.05625
2710,phenoC,6,0.11458333333333331
2711,phenoA,6,0.041666666666666664
2712,geneE,6,0.10185185185185183
2713,phenoA,6,0.10416666666666666
2714,phenoC,5,0.08333333333333333
2715,geneH,6,0.05555555555555555
2716,phenoB,5,0.041666666666666664
2717,phenoB,6,0.041666666666666664
2718,phenoA,6,0.0625
2719,phenoC,6,0.11458333333333331
2720,phenoB,5,0.0875
2721,geneG,6,0.05555555555555555
2722,geneH,6,0.09259259259259259
2723,phenoA,6,0.03125
2724,phenoB,6,0.13541666666666666
2725,phenoB,6,0.041666666666666664
2726,geneE,6,0.15740740740740738
2727,phenoC,6,0.08333333333333333
2728,geneG,6,0.05925925925925926
2729,phenoB,6,0.0625
2730,phenoA,6,0.07291666666666666
2731,phenoA,6,0.03125
2732,phenoB,6,0.13541666666666666
2733,geneE,6,0.09259259259259259
2734,phenoA,6,0.07291666666666666
2735,phenoB,6,0.10416666666666666
2736,geneF,6,0.0962962962962963
2737,phenoC,6,0.041666666666666664
2738,phenoA,5,0.041666666666666664
2739,phenoB,5,0.05625
2740,phenoB,6,0.07291666666666666
2741,phenoC,6,0.09791666666666667
2742,phenoC,6,0.10416666666666666
2743,phenoB,6,0.09791666666666667
2744,geneE,6,0.06481481481481481
2745,phenoB,6,0.08333333333333333
2746,geneF,5,0.07777777777777778
2747,phenoB,5,0.05625
2748,phenoB,6,0.05625
2749,geneF,6,0.06481481481481481
2750,phenoB,6,0.09375
2751,geneF,6,0.1111111111111111
2752,phenoB,6,0.13541666666666666
2753,phenoB,6,0.041666666666666664
2754,geneH,6,0.1148148148148148
2755,geneF,6,0.09259259259259259
2756,geneH,6,0.07777777777777778
2757,phenoA,6,0.14583333333333331
2758,geneE,6,0.07777777777777778
2759,phenoB,6,0.07291666666666666
2760,phenoC,6,0.05625
2761,geneE,6,0.09259259259259259
2762,phenoB,6,0.07291666666666666
2763,phenoC,6,0.08333333333333333
2764,phenoA,6,0.08333333333333333
2765,geneE,5,0.07777777777777778
2766,phenoA,6,0.041666666666666664
2767,geneH,6,0.06481481481481481
2768,phenoA,6,0.08333333333333333
2769,phenoC,6,0.05625
2770,geneH,6,0.07777777777777778
2771,geneE,6,0.05555555555555555
2772,phenoC,6,0.07291666666666666
2773,phenoB,6,0.03125
2774,phenoC,6,0.0625
2775,phenoA,6,0.041666666666666664
2776,geneH,6,0.1148148148148148
2777,phenoA,6,0.09791666666666667
2778,geneF,6,0.07777777777777778
2779,phenoB,5,0.07291666666666666
2780,geneF,6,0.08333333333333333
2781,phenoA,6,0.17708333333333331
2782,geneE,6,0.10185185185185183
2783,geneG,6,0.037037037037037035
2784,phenoA,5,0.03125
2785,phenoA,6,0.17708333333333331
2786,phenoA,6,0.041666666666666664
2787,phenoA,5,N/A
2788,phenoA,6,0.041666666666666664
2789,phenoA,6,0.11458333333333331
2790,phenoB,6,0.09375
2791,phenoC,6,0.07291666666666666
2792,geneH,6,0.06481481481481481
2793,phenoC,6,0.0625
2794,phenoC,5,0.041666666666666664
2795,phenoB,5,0.05625
2796,geneG,6,0.1111111111111111
2797,phenoA,6,0.14583333333333331
2798,phenoB,6,0.041666666666666664
2799,phenoC,6,0.13541666666666666
2800,phenoA,6,0.05625
2801,phenoB,6,0.08333333333333333
2802,phenoB,6,0.08333333333333333
2803,phenoC,6,0.0625
2804,phenoB,6,0.0625
2805,geneH,6,0.06481481481481481
2806,phenoA,6,0.041666666666666664
2807,geneE,6,0.05555555555555555
2808,phenoB,6,0.11458333333333331
2809,phenoA,6,0.10416666666666666
2810,phenoA,6,0.09375
2811,phenoC,6,0.11458333333333333
2812,phenoA,6,0.0625
2813,geneF,6,0.1148148148148148
2814,phenoA,6,0.0625
2815,phenoA,6,0.11458333333333331
2816,phenoA,5,0.05625
2817,geneF,6,0.07777777777777778
2818,phenoB,5,0.05625
2819,geneE,6,0.07777777777777778
2820,phenoA,5,0.03125
2821,geneF,5,0.05
2822,phenoB,6,0.17708333333333331
2823,phenoC,6,0.07291666666666666
2824,phenoA,6,0.06666666666666667
2825,phenoB,6,0.041666666666666664
2826,phenoB,6,0.11458333333333331
2827,phenoA,6,0.10416666666666666
2828,phenoC,6,0.03125
2829,geneF,6,0.06481481481481481
2830,phenoA,6,0.07291666666666666
2831,geneF,6,0.06481481481481481
2832,geneF,6,0.10185185185185183
2833,geneF,6,0.0962962962962963
2834,geneE,6,0.05555555555555555
2835,geneE,6,0.12037037037037036
2836,phenoB,5,0.03125
2837,phenoC,6,0.06666666666666667
2838,geneH,6,0.06481481481481481
2839,geneF,6,0.12037037037037036
2840,geneG,6,0.1111111111111111
2841,phenoC,6,0.11458333333333333
2842,phenoA,6,0.10416666666666666
2843,geneE,6,0.05555555555555555
2844,phenoA,6,0.11458333333333331
2845,phenoC,6,0.13541666666666666
2846,phenoA,6,0.09375
2847,geneF,6,0.09259259259259259
2848,geneF,6,0.10185185185185185
2849,phenoB,6,0.041666666666666664
2850,phenoB,6,0.041666666666666664
2851,phenoA,6,0.025
2852,phenoB,6,0.10416666666666666
2853,geneF,6,0.15740740740740738
2854,phenoC,6,0.125
2855,phenoA,6,N/A
2856,geneF,6,0.12962962962962962
2857,geneE,6,N/A
2858,geneF,6,0.06481481481481481
2859,geneH,6,0.09259259259259259
2860,phenoB,6,0.0625
2861,phenoA,6,N/A
2862,phenoA,6,0.03125
2863,geneE,6,0.07407407407407407
2864,geneF,6,0.08333333333333333
2865,phenoB,6,0.03125
2866,phenoB,6,0.09791666666666665
2867,geneF,6,0.10185185185185185
2868,geneE,5,0.05
2869,phenoA,6,0.0625
2870,geneH,6,0.0962962962962963
2871,phenoC,6,0.11458333333333333
2872,phenoA,6,0.07291666666666666
2873,phenoC,6,N/A
2874,geneF,6,0.12037037037037036
2875,phenoC,6,0.07291666666666666
2876,phenoC,6,0.05625
2877,geneE,6,0.09259259259259259
2878,geneE,6,0.09259259259259259
2879,phenoC,5,0.041666666666666664
2880,geneE,6,0.037037037037037035
2881,phenoB,6,0.08333333333333333
2882,phenoA,6,0.041666666666666664
2883,geneH,5,0.07777777777777778
2884,phenoA,6,0.08333333333333333
2885,phenoA,6,0.10416666666666666
2886,phenoA,6,0.125
2887,geneH,6,0.0962962962962963
2888,phenoB,6,N/A
2889,phenoA,6,0.07291666666666666
2890,phenoA,6,0.09791666666666665
2891,phenoA,6,0.11458333333333331
2892,phenoB,6,0.041666666666666664
2893,phenoB,6,0.07291666666666666
2894,geneG,6,0.07777777777777778
2895,phenoA,6,0.08333333333333333
2896,phenoC,6,0.03125
2897,geneG,6,0.08333333333333333
2898,phenoA,6,0.11458333333333331
2899,phenoB,6,0.0625
2900,phenoA,6,N/A
2901,geneE,6,0.05555555555555555
2902,phenoA,6,0.041666666666666664
2903,geneE,6,0.07777777777777778
2904,phenoA,6,0.0625
2905,geneH,6,0.0962962962962963
2906,geneE,6,0.06481481481481481
2907,phenoB,6,0.07291666666666666
2908,phenoA,6,0.10416666666666666
2909,geneE,6,0.1148148148148148
2910,phenoA,6,0.03125
2911,phenoB,6,0.041666666666666664
2912,phenoC,6,0.10416666666666666
2913,geneF,6,0.0962962962962963
2914,geneE,6,0.09259259259259259
2915,geneE,6,0.10185185185185185
2916,phenoB,6,0.03125
2917,phenoB,6,0.09375
2918,phenoA,6,0.08333333333333333
2919,phenoA,6,0.07291666666666666
2920,phenoB,6,0.041666666666666664
2921,phenoB,5,0.041666666666666664
2922,phenoB,5,0.07291666666666666
2923,phenoB,6,0.08333333333333333
2924,phenoA,6,0.03125
2925,phenoA,6,0.11458333333333331
2926,phenoA,6,0.03125
2927,phenoC,6,0.0625
2928,phenoA,5,0.041666666666666664
2929,geneF,6,0.10185185185185185
2930,phenoA,5,0.03125
2931,phenoA,5,0.05625
2932,phenoA,6,0.041666666666666664
2933,geneH,6,0.08333333333333333
2934,phenoA,5,0.03125
2935,geneG,6,0.07777777777777778
2936,phenoB,6,0.025
2937,phenoC,6,0.041666666666666664
2938,phenoB,6,0.10416666666666666
2939,geneF,6,0.06481481481481481
2940,geneE,6,0.10185185185185183
2941,geneF,6,0.05555555555555555
2942,phenoA,6,0.08333333333333333
2943,geneF,6,0.05925925925925926
2944,geneG,6,0.1148148148148148
2945,phenoA,6,0.07291666666666666
2946,geneE,6,0.09259259259259259
2947,geneE,6,0.0962962962962963
2948,geneG,6,0.1148148148148148
2949,geneE,6,0.12962962962962962
2950,geneF,6,N/A
2951,phenoA,5,0.03125
2952,geneH,6,0.15740740740740738
2953,phenoC,6,0.11458333333333331
2954,geneE,6,0.08333333333333333
2955,phenoA,5,0.07291666666666666
2956,phenoB,6,0.03125
2957,geneE,6,0.1111111111111111
2958,phenoA,6,0.11458333333333331
2959,phenoB,6,0.07291666666666666
2960,phenoA,5,0.08333333333333333
2961,phenoA,6,0.125
2962,phenoB,5,0.041666666666666664
2963,geneH,6,0.05555555555555555
2964,geneF,6,0.06481481481481481
