Edge name,partner1,partner2,Edge Type,Spearman corr pval (metatreatment1),Spearman corr pval (metatreatment2),Spearman corr pval (metatreatment3),Spearman corr pval (metatreatment4),Spearman corr pval (metatreatment5),Spearman corr pval (metatreatment6),Combined corr Pvalue,Corr Coefficient (metatreatment1),Corr Coefficient (metatreatment2),Corr Coefficient (metatreatment3),Corr Coefficient (metatreatment4),Corr Coefficient (metatreatment5),Corr Coefficient (metatreatment6),Mean Corr Coefficient,Combined corr FDR,partner1 name,partner1_MedianValue (Experiment1),partner1_MedianValue (Experiment2),partner1_MeanValue (Experiment1),partner1_MeanValue (Experiment2),partner1_MedianLog2FoldChange (Experiment1),partner1_MedianLog2FoldChange (Experiment2),partner1_MeanLog2FoldChange (Experiment1),partner1_MeanLog2FoldChange (Experiment2),partner2 name,partner2_MedianValue (Experiment1),partner2_MedianValue (Experiment2),partner2_MeanValue (Experiment1),partner2_MeanValue (Experiment2),partner2_MedianLog2FoldChange (Experiment1),partner2_MedianLog2FoldChange (Experiment2),partner2_MeanLog2FoldChange (Experiment1),partner2_MeanLog2FoldChange (Experiment2),Correlations Passed Consistency Filter (All Agree),All Non-PUC Filters Passed,combined Coefficient correlation Direction,partner1_FC_direction,partner2_FC_direction,IfFoldChangeDirectionMatch,PUC,"Final Network Value (0: No edge, 1: Positive edge, -1: Negative edge)"
lipid317<==>lipid509,lipid317,lipid509,lipid_metab<==>lipid_metab,0.0149026676862301,0.0008939450793069665,0.006530017254715304,0.0149026676862301,0.0008939450793069665,0.006530017254715304,2.692015257212823e-09,-0.8095238095238095,-0.927710843373494,-0.8571428571428571,-0.8095238095238095,-0.927710843373494,-0.8571428571428571,-0.8647925033467202,7.848635611805371e-08,lipid317,90.85538007,90.85538007,124.43748189906252,124.43748189906252,0.7806597034966436,0.7806597034966436,1.1915300331818113,1.1915300331818113,lipid509,346.94297055000004,346.94297055000004,472.2289311662501,472.2289311662501,-2.9349992450707325,-2.9349992450707325,-2.9186386751763873,-2.9186386751763873,True,True,-1.0,1.0,-1.0,-1.0,1,-1.0
ENSMUSG00000064294<==>ENSMUSG00000074422,ENSMUSG00000064294,ENSMUSG00000074422,RNAseq<==>RNAseq,0.04652823228416728,0.0038503204637324114,0.03655276105286082,0.04652823228416728,0.0038503204637324114,0.03655276105286082,3.4614816502509517e-06,0.7142857142857143,0.8809523809523809,0.7380952380952381,0.7142857142857143,0.8809523809523809,0.7380952380952381,0.7777777777777778,1.0647342291278243e-05,ENSMUSG00000064294,134.11088405,134.11088405,159.58036926593752,159.58036926593752,1.03249517726516,1.03249517726516,1.00959880350458,1.00959880350458,ENSMUSG00000074422,10.023149108,10.023149108,13.838264049781246,13.838264049781246,1.9502816383292105,1.9502816383292105,1.8246650127121393,1.8246650127121393,True,True,1.0,1.0,1.0,1.0,1,1.0
ENSMUSG00000060961<==>ENSMUSG00000038708,ENSMUSG00000060961,ENSMUSG00000038708,RNAseq<==>RNAseq,0.04652823228416728,0.0149026676862301,0.0008629681828999817,0.04652823228416728,0.0149026676862301,0.0008629681828999817,6.930260905078712e-08,0.7142857142857143,0.8095238095238095,0.9285714285714286,0.7142857142857143,0.8095238095238095,0.9285714285714286,0.8174603174603176,4.2480626304644647e-07,ENSMUSG00000060961,114.02250875,114.02250875,126.45018100687498,126.45018100687498,1.4235830883646323,1.4235830883646323,1.3958851322428605,1.3958851322428605,ENSMUSG00000038708,43.68936848,43.68936848,71.75308657124998,71.75308657124998,2.3298275821934236,2.3298275821934236,2.3517951908097565,2.3517951908097565,True,True,1.0,1.0,1.0,1.0,1,1.0
ENSMUSG00000044573<==>ENSMUSG00000023852,ENSMUSG00000044573,ENSMUSG00000023852,RNAseq<==>RNAseq,0.0149026676862301,0.006530017254715304,0.0002604000243872527,0.0149026676862301,0.006530017254715304,0.0002604000243872527,3.253902805828894e-10,0.8095238095238095,0.8571428571428571,0.9523809523809523,0.8095238095238095,0.8571428571428571,0.9523809523809523,0.8730158730158729,5.951493196467687e-09,ENSMUSG00000044573,89.280514185,89.280514185,97.21303918000002,97.21303918000002,0.9170576917119208,0.9170576917119208,0.9415900794497208,0.9415900794497208,ENSMUSG00000023852,23.410546295,23.410546295,30.873530778437498,30.873530778437498,1.4675249133254853,1.4675249133254853,1.5442297530879223,1.5442297530879223,True,True,1.0,1.0,1.0,1.0,1,1.0
lipid513<==>lipid522,lipid513,lipid522,lipid_metab<==>lipid_metab,0.0008629681828999817,0.03655276105286082,0.02800493915307187,0.0008629681828999817,0.03655276105286082,0.02800493915307187,1.3230945448658247e-07,0.9285714285714286,0.7380952380952381,0.7619047619047619,0.9285714285714286,0.7380952380952381,0.7619047619047619,0.8095238095238096,2.109511600143847e-06,lipid513,571.2361842,571.2361842,567.9368076811563,567.9368076811563,-5.022513598422702,-5.022513598422702,-5.058466292446816,-5.058466292446816,lipid522,73.781595705,73.781595705,167.1678391219375,167.1678391219375,-10.217826537452538,-10.217826537452538,-6.3517737272236525,-6.3517737272236525,True,True,1.0,-1.0,-1.0,1.0,1,1.0
ENSMUSG00000058301<==>ENSMUSG00000021408,ENSMUSG00000058301,ENSMUSG00000021408,RNAseq<==>RNAseq,0.04652823228416728,0.006530017254715304,0.0020082755054294677,0.04652823228416728,0.006530017254715304,0.0020082755054294677,7.159138971348033e-08,0.7142857142857143,0.8571428571428571,0.9047619047619048,0.7142857142857143,0.8571428571428571,0.9047619047619048,0.8253968253968255,4.3621595427807775e-07,ENSMUSG00000058301,13.194145525,13.194145525,22.015096913031247,22.015096913031247,3.257414316703854,3.257414316703854,2.7462857899326822,2.7462857899326822,ENSMUSG00000021408,6.8329606615,6.8329606615,9.212523947656251,9.212523947656251,2.2455560135786294,2.2455560135786294,2.3358131567819997,2.3358131567819997,True,True,1.0,1.0,1.0,1.0,1,1.0
lipid489<==>lipid464,lipid489,lipid464,lipid_metab<==>lipid_metab,0.0149026676862301,0.02800493915307187,0.11952980613879265,0.0149026676862301,0.02800493915307187,0.11952980613879265,8.303319419986366e-05,0.8095238095238095,0.7619047619047619,0.5952380952380952,0.8095238095238095,0.7619047619047619,0.5952380952380952,0.7222222222222222,0.00044904376264930004,lipid489,1317.0935963,1317.0935963,1415.075888653125,1415.075888653125,-2.3617700045800625,-2.3617700045800625,-2.331316992733589,-2.331316992733589,lipid464,495.1828618,495.1828618,774.0525055305001,774.0525055305001,-10.784872650276908,-10.784872650276908,-5.549517705048272,-5.549517705048272,True,True,1.0,-1.0,-1.0,1.0,1,1.0
ENSMUSG00000030451<==>ENSMUSG00000015759,ENSMUSG00000030451,ENSMUSG00000015759,RNAseq<==>RNAseq,0.02800493915307187,0.03655276105286082,0.04652823228416728,0.02800493915307187,0.03655276105286082,0.04652823228416728,7.737174084622761e-05,-0.7619047619047619,-0.7380952380952381,-0.7142857142857143,-0.7619047619047619,-0.7380952380952381,-0.7142857142857143,-0.7380952380952381,0.000151769361344724,ENSMUSG00000030451,48.345226374999996,48.345226374999996,57.103727849062494,57.103727849062494,1.264613135854061,1.264613135854061,1.298891830763783,1.298891830763783,ENSMUSG00000015759,74.49250104999999,74.49250104999999,74.89383449406249,74.89383449406249,-0.5967339881809121,-0.5967339881809121,-0.5937673009710223,-0.5937673009710223,True,True,-1.0,1.0,-1.0,-1.0,1,-1.0
ENSMUSG00000028053<==>ENSMUSG00000028029,ENSMUSG00000028053,ENSMUSG00000028029,RNAseq<==>RNAseq,0.02800493915307187,0.010175540123456787,0.07098765432098764,0.02800493915307187,0.010175540123456787,0.07098765432098764,2.0613100868259695e-05,0.7619047619047619,0.8333333333333334,0.6666666666666666,0.7619047619047619,0.8333333333333334,0.6666666666666666,0.753968253968254,4.839597595156624e-05,ENSMUSG00000028053,35.156398280000005,35.156398280000005,48.16830430562499,48.16830430562499,2.151771403645706,2.151771403645706,2.0036238902558297,2.0036238902558297,ENSMUSG00000028029,62.525434024999996,62.525434024999996,76.16143181124997,76.16143181124997,1.0599965210261515,1.0599965210261515,1.0921399558814,1.0921399558814,True,True,1.0,1.0,1.0,1.0,1,1.0
ENSMUSG00000024975<==>ENSMUSG00000058056,ENSMUSG00000024975,ENSMUSG00000058056,RNAseq<==>RNAseq,0.07098765432098764,0.0149026676862301,0.0002604000243872527,0.07098765432098764,0.0149026676862301,0.0002604000243872527,1.8930805479529187e-08,0.6666666666666666,0.8095238095238095,0.9523809523809523,0.6666666666666666,0.8095238095238095,0.9523809523809523,0.8095238095238096,1.5189292509754316e-07,ENSMUSG00000024975,28.81852481,28.81852481,67.8937165944375,67.8937165944375,3.548292686621863,3.548292686621863,3.478626078395272,3.478626078395272,ENSMUSG00000058056,74.741700345,74.741700345,77.41293015312499,77.41293015312499,1.1710447624272804,1.1710447624272804,1.0374798158436127,1.0374798158436127,True,True,1.0,1.0,1.0,1.0,1,1.0
ENSMUSG00000022911<==>ENSMUSG00000057181,ENSMUSG00000022911,ENSMUSG00000057181,RNAseq<==>RNAseq,0.08555889101267318,0.0002604000243872527,0.08555889101267318,0.08555889101267318,0.0002604000243872527,0.08555889101267318,4.692912244618408e-07,0.6428571428571429,0.9523809523809523,0.6428571428571429,0.6428571428571429,0.9523809523809523,0.6428571428571429,0.746031746031746,2.036388706146916e-06,ENSMUSG00000022911,4.168030871,4.168030871,5.347514890156251,5.347514890156251,1.237927839305035,1.237927839305035,1.33207617610122,1.33207617610122,ENSMUSG00000057181,36.6309698,36.6309698,38.20852451906249,38.20852451906249,0.7571041108897035,0.7571041108897035,0.8020502631171368,0.8020502631171368,True,True,1.0,1.0,1.0,1.0,1,1.0
lipid65<==>lipid247,lipid65,lipid247,lipid_metab<==>lipid_metab,0.0149026676862301,0.05799031816457279,0.14633153260555043,0.0149026676862301,0.05799031816457279,0.14633153260555043,0.0003359177063091428,0.8095238095238095,0.6904761904761905,0.5628843430992317,0.8095238095238095,0.6904761904761905,0.5628843430992317,0.6876281143664107,0.0013946901955028753,lipid65,756.1127031999999,756.1127031999999,724.009844884375,724.009844884375,0.7051423324178119,0.7051423324178119,0.6801816539832743,0.6801816539832743,lipid247,84.660495845,84.660495845,94.93768065890626,94.93768065890626,9.432908858065574,9.432908858065574,3.967342789028134,3.967342789028134,True,True,1.0,1.0,1.0,1.0,1,1.0
ENSMUSG00000069892<==>ENSMUSG00000038664,ENSMUSG00000069892,ENSMUSG00000038664,RNAseq<==>RNAseq,0.02800493915307187,0.04652823228416728,0.02800493915307187,0.02800493915307187,0.04652823228416728,0.02800493915307187,5.144049098173919e-05,0.7619047619047619,0.7142857142857143,0.7619047619047619,0.7619047619047619,0.7142857142857143,0.7619047619047619,0.746031746031746,0.00010642644454888102,ENSMUSG00000069892,8.265552972,8.265552972,14.2766240254375,14.2766240254375,2.8615404055366787,2.8615404055366787,2.899882018422921,2.899882018422921,ENSMUSG00000038664,24.55999027,24.55999027,32.28922584021875,32.28922584021875,2.0170173930425723,2.0170173930425723,1.9567723522190907,1.9567723522190907,True,True,1.0,1.0,1.0,1.0,1,1.0
lipid443<==>lipid517,lipid443,lipid517,lipid_metab<==>lipid_metab,0.0016908608862384155,0.005249136439108466,0.05006339467042144,0.0016908608862384155,0.005249136439108466,0.05006339467042144,4.2186292357032975e-08,0.9101959590540769,0.8675328468813838,0.7065994945288229,0.9101959590540769,0.8675328468813838,0.7065994945288229,0.8281094334880946,8.080211573179522e-07,lipid443,8606.400916999999,8606.400916999999,15602.448513687494,15602.448513687494,-1.7367919122563218,-1.7367919122563218,-1.5744429910089475,-1.5744429910089475,lipid517,51.87285156,51.87285156,118.012356119,118.012356119,-3.274189205530382,-3.274189205530382,-3.2295273989025146,-3.2295273989025146,True,True,1.0,-1.0,-1.0,1.0,1,1.0
lipid161<==>lipid152,lipid161,lipid152,lipid_metab<==>lipid_metab,0.055608751984406526,0.006530017254715304,0.0149026676862301,0.055608751984406526,0.006530017254715304,0.0149026676862301,2.549440874388214e-06,0.6951736466013722,0.8571428571428571,0.8095238095238095,0.6951736466013722,0.8571428571428571,0.8095238095238095,0.7872801044226797,2.533846356324946e-05,lipid161,524.1554964,524.1554964,538.690789136875,538.690789136875,2.015844717992486,2.015844717992486,2.020431639100637,2.020431639100637,lipid152,1229.024484,1229.024484,1883.3105494281258,1883.3105494281258,2.3244812506320365,2.3244812506320365,2.3162794694400435,2.3162794694400435,True,True,1.0,1.0,1.0,1.0,1,1.0
lipid374<==>lipid471,lipid374,lipid471,lipid_metab<==>lipid_metab,0.0008629681828999817,0.05799031816457279,0.0008629681828999817,0.0008629681828999817,0.05799031816457279,0.0008629681828999817,8.135105823413232e-10,-0.9285714285714286,-0.6904761904761905,-0.9285714285714286,-0.9285714285714286,-0.6904761904761905,-0.9285714285714286,-0.8492063492063493,2.8553826532130764e-08,lipid374,38.329427685,38.329427685,39.21681293693751,39.21681293693751,2.3304234948284672,2.3304234948284672,2.111831232141623,2.111831232141623,lipid471,87.673325855,87.673325855,83.78594962453126,83.78594962453126,-10.325928179129638,-10.325928179129638,-10.404608926758973,-10.404608926758973,True,True,-1.0,1.0,-1.0,-1.0,1,-1.0
ENSMUSG00000028797<==>ENSMUSG00000037234,ENSMUSG00000028797,ENSMUSG00000037234,RNAseq<==>RNAseq,0.07098765432098764,3.314396026200151e-05,0.02800493915307187,0.07098765432098764,3.314396026200151e-05,0.02800493915307187,1.6761613307277335e-09,0.6666666666666666,0.9761904761904762,0.7619047619047619,0.6666666666666666,0.9761904761904762,0.7619047619047619,0.8015873015873015,2.2187941039438712e-08,ENSMUSG00000028797,112.7094583,112.7094583,118.0304665534375,118.0304665534375,0.6556310648672627,0.6556310648672627,0.5785555217540936,0.5785555217540936,ENSMUSG00000037234,35.24687868,35.24687868,50.162810897812506,50.162810897812506,1.6526929081976027,1.6526929081976027,1.6021410546132178,1.6021410546132178,True,True,1.0,1.0,1.0,1.0,1,1.0
ENSMUSG00000020709<==>ENSMUSG00000061755,ENSMUSG00000020709,ENSMUSG00000061755,RNAseq<==>RNAseq,0.0020082755054294677,3.314396026200151e-05,0.0020082755054294677,0.0020082755054294677,3.314396026200151e-05,0.0020082755054294677,3.242930653641159e-14,0.9047619047619048,0.9761904761904762,0.9047619047619048,0.9047619047619048,0.9761904761904762,0.9047619047619048,0.9285714285714285,2.1081114809593416e-12,ENSMUSG00000020709,37.66800466,37.66800466,63.878960108875006,63.878960108875006,3.8319124371088895,3.8319124371088895,3.712990092869825,3.712990092869825,ENSMUSG00000061755,29.67927399,29.67927399,40.80537614384376,40.80537614384376,2.1211866080369006,2.1211866080369006,2.2176094272163542,2.2176094272163542,True,True,1.0,1.0,1.0,1.0,1,1.0
ENSMUSG00000028797<==>ENSMUSG00000041997,ENSMUSG00000028797,ENSMUSG00000041997,RNAseq<==>RNAseq,0.04652823228416728,0.010175540123456787,0.0038503204637324114,0.04652823228416728,0.010175540123456787,0.0038503204637324114,4.3619835316100504e-07,0.7142857142857143,0.8333333333333334,0.8809523809523809,0.7142857142857143,0.8333333333333334,0.8809523809523809,0.8095238095238096,1.9090224667072194e-06,ENSMUSG00000028797,112.7094583,112.7094583,118.0304665534375,118.0304665534375,0.6556310648672627,0.6556310648672627,0.5785555217540936,0.5785555217540936,ENSMUSG00000041997,16.05881465,16.05881465,30.65659222921875,30.65659222921875,2.866491678513802,2.866491678513802,2.6734675402671852,2.6734675402671852,True,True,1.0,1.0,1.0,1.0,1,1.0
ENSMUSG00000026234<==>ENSMUSG00000059495,ENSMUSG00000026234,ENSMUSG00000059495,RNAseq<==>RNAseq,0.05799031816457279,0.02800493915307187,0.0149026676862301,0.05799031816457279,0.02800493915307187,0.0149026676862301,2.725854433250026e-05,0.6904761904761905,0.7619047619047619,0.8095238095238095,0.6904761904761905,0.7619047619047619,0.8095238095238095,0.753968253968254,6.141295882063971e-05,ENSMUSG00000026234,269.49987315,269.49987315,307.289025371875,307.289025371875,0.9802507029255197,0.9802507029255197,0.974144840472645,0.974144840472645,ENSMUSG00000059495,57.780997119999995,57.780997119999995,79.61060948968749,79.61060948968749,1.8634037973097362,1.8634037973097362,1.701178320517339,1.701178320517339,True,True,1.0,1.0,1.0,1.0,1,1.0
ENSMUSG00000022911<==>ENSMUSG00000003039,ENSMUSG00000022911,ENSMUSG00000003039,RNAseq<==>RNAseq,0.010175540123456787,0.0038503204637324114,0.0038503204637324114,0.010175540123456787,0.0038503204637324114,0.0038503204637324114,6.8543208307831785e-09,0.8333333333333334,0.8809523809523809,0.8809523809523809,0.8333333333333334,0.8809523809523809,0.8809523809523809,0.8650793650793652,6.857054060139538e-08,ENSMUSG00000022911,4.168030871,4.168030871,5.347514890156251,5.347514890156251,1.237927839305035,1.237927839305035,1.33207617610122,1.33207617610122,ENSMUSG00000003039,128.32637215,128.32637215,145.32300742656253,145.32300742656253,0.9001043198073445,0.9001043198073445,0.8893395831400613,0.8893395831400613,True,True,1.0,1.0,1.0,1.0,1,1.0
ENSMUSG00000034620<==>ENSMUSG00000028053,ENSMUSG00000034620,ENSMUSG00000028053,RNAseq<==>RNAseq,0.0038503204637324114,0.0149026676862301,0.08555889101267318,0.0038503204637324114,0.0149026676862301,0.08555889101267318,2.179827557533669e-06,0.8809523809523809,0.8095238095238095,0.6428571428571429,0.8809523809523809,0.8095238095238095,0.6428571428571429,0.7777777777777778,7.2255018032441144e-06,ENSMUSG00000034620,6.4342195745,6.4342195745,9.521998558,9.521998558,2.342358423550063,2.342358423550063,2.1660571392316026,2.1660571392316026,ENSMUSG00000028053,35.156398280000005,35.156398280000005,48.16830430562499,48.16830430562499,2.151771403645706,2.151771403645706,2.0036238902558297,2.0036238902558297,True,True,1.0,1.0,1.0,1.0,1,1.0
ENSMUSG00000026398<==>ENSMUSG00000029634,ENSMUSG00000026398,ENSMUSG00000029634,RNAseq<==>RNAseq,0.0149026676862301,0.010175540123456787,0.0008629681828999817,0.0149026676862301,0.010175540123456787,0.0008629681828999817,5.38740074108191e-09,0.8095238095238095,0.8333333333333334,0.9285714285714286,0.8095238095238095,0.8333333333333334,0.9285714285714286,0.8571428571428571,5.610593057498161e-08,ENSMUSG00000026398,18.954916535,18.954916535,31.159399720312507,31.159399720312507,2.1378665404358896,2.1378665404358896,1.996531637179515,1.996531637179515,ENSMUSG00000029634,36.7567349,36.7567349,46.948111321249996,46.948111321249996,2.2111669458633023,2.2111669458633023,1.9611156113341512,1.9611156113341512,True,True,1.0,1.0,1.0,1.0,1,1.0
ENSMUSG00000016756<==>ENSMUSG00000028559,ENSMUSG00000016756,ENSMUSG00000028559,RNAseq<==>RNAseq,0.0020082755054294677,0.08555889101267318,0.04652823228416728,0.0020082755054294677,0.08555889101267318,0.04652823228416728,4.761391639904855e-06,0.9047619047619048,0.6428571428571429,0.7142857142857143,0.9047619047619048,0.6428571428571429,0.7142857142857143,0.753968253968254,1.389409664200998e-05,ENSMUSG00000016756,43.21134246,43.21134246,75.22678917437497,75.22678917437497,2.3123666367049776,2.3123666367049776,2.279717947355402,2.279717947355402,ENSMUSG00000028559,31.010916889999997,31.010916889999997,38.120832132812495,38.120832132812495,1.495275861045093,1.495275861045093,1.4251881247297997,1.4251881247297997,True,True,1.0,1.0,1.0,1.0,1,1.0
lipid408<==>lipid253,lipid408,lipid253,lipid_metab<==>lipid_metab,0.1558840955193144,0.03253018541167294,0.006530017254715304,0.1558840955193144,0.03253018541167294,0.006530017254715304,4.4293151583158905e-05,-0.5521576303742327,-0.7488186396138604,-0.8571428571428571,-0.5521576303742327,-0.7488186396138604,-0.8571428571428571,-0.7193730423769834,0.00026766538447307186,lipid408,1610.586921,1610.586921,1808.1166134968755,1808.1166134968755,2.073570396551712,2.073570396551712,2.0808933085446415,2.0808933085446415,lipid253,3362.075822,3362.075822,3174.9513194999995,3174.9513194999995,-1.0161359390943339,-1.0161359390943339,-1.0299637817601914,-1.0299637817601914,True,True,-1.0,1.0,-1.0,-1.0,1,-1.0
lipid436<==>lipid306,lipid436,lipid306,lipid_metab<==>lipid_metab,0.09910080782353455,0.03955562790429744,0.0008629681828999817,0.09910080782353455,0.03955562790429744,0.0008629681828999817,1.1944212907247312e-06,-0.6227656561948947,-0.7305520197670881,-0.9285714285714286,-0.6227656561948947,-0.7305520197670881,-0.9285714285714286,-0.7606297015111371,1.360041439777192e-05,lipid436,31.82052161,31.82052161,51.791804770562486,51.791804770562486,-1.6632527592347432,-1.6632527592347432,-6.009315364534523,-6.009315364534523,lipid306,1367.1410165,1367.1410165,2015.0624860531252,2015.0624860531252,2.3474600653336317,2.3474600653336317,2.2121539587271135,2.2121539587271135,True,True,-1.0,-1.0,1.0,-1.0,1,-1.0
ENSMUSG00000057181<==>ENSMUSG00000048118,ENSMUSG00000057181,ENSMUSG00000048118,RNAseq<==>RNAseq,0.05799031816457279,0.0,0.03655276105286082,0.05799031816457279,0.0,0.03655276105286082,0.0,0.6904761904761905,1.0,0.7380952380952381,0.6904761904761905,1.0,0.7380952380952381,0.8095238095238096,0.0,ENSMUSG00000057181,36.6309698,36.6309698,38.20852451906249,38.20852451906249,0.7571041108897035,0.7571041108897035,0.8020502631171368,0.8020502631171368,ENSMUSG00000048118,52.438390495,52.438390495,59.905154804687506,59.905154804687506,1.27954136978445,1.27954136978445,1.3962392658415714,1.3962392658415714,True,True,1.0,1.0,1.0,1.0,1,1.0
ENSMUSG00000020224<==>ENSMUSG00000049091,ENSMUSG00000020224,ENSMUSG00000049091,RNAseq<==>RNAseq,0.04652823228416728,0.0038503204637324114,0.04652823228416728,0.04652823228416728,0.0038503204637324114,0.04652823228416728,5.088863957922525e-06,0.7142857142857143,0.8809523809523809,0.7142857142857143,0.7142857142857143,0.8809523809523809,0.7142857142857143,0.7698412698412699,1.466731023850813e-05,ENSMUSG00000020224,17.731562795,17.731562795,27.5376340230625,27.5376340230625,1.8149662726773348,1.8149662726773348,1.8988811158751084,1.8988811158751084,ENSMUSG00000049091,2.2708028525,2.2708028525,12.92856754959375,12.92856754959375,4.9803662193282365,4.9803662193282365,4.734273808171684,4.734273808171684,True,True,1.0,1.0,1.0,1.0,1,1.0
lipid419<==>lipid507,lipid419,lipid507,lipid_metab<==>lipid_metab,0.13895995716070672,0.0149026676862301,0.10772123669287088,0.13895995716070672,0.0149026676862301,0.10772123669287088,0.0007707856987406582,0.5714285714285714,0.8095238095238095,0.6107893935757621,0.5714285714285714,0.8095238095238095,0.6107893935757621,0.6639139248427143,0.0027139839273164494,lipid419,405.1148316,405.1148316,477.69634279062495,477.69634279062495,-0.8620988371572508,-0.8620988371572508,-0.8799851746174207,-0.8799851746174207,lipid507,1705.907821,1705.907821,1945.8169057218747,1945.8169057218747,-2.401590490233446,-2.401590490233446,-2.1865753819960543,-2.1865753819960543,True,True,1.0,-1.0,-1.0,1.0,1,1.0
lipid503<==>lipid367,lipid503,lipid367,lipid_metab<==>lipid_metab,0.18272075053971493,0.0149026676862301,0.18272075053971493,0.18272075053971493,0.0149026676862301,0.18272075053971493,0.0024104313581392862,-0.5238095238095238,-0.8095238095238095,-0.5238095238095238,-0.5238095238095238,-0.8095238095238095,-0.5238095238095238,-0.6190476190476191,0.006974239269718331,lipid503,93.17947938,93.17947938,124.89538736759374,124.89538736759374,-1.6347141127275597,-1.6347141127275597,-1.7306249492457344,-1.7306249492457344,lipid367,306.51630495,306.51630495,328.310770765625,328.310770765625,0.9153193337831921,0.9153193337831921,0.9068236714375327,0.9068236714375327,True,True,-1.0,-1.0,1.0,-1.0,1,-1.0
lipid520<==>lipid306,lipid520,lipid306,lipid_metab<==>lipid_metab,0.00037531187379043885,0.019544537274857787,0.1017330374542646,0.00037531187379043885,0.019544537274857787,0.1017330374542646,1.0003310600478909e-07,-0.9461247469114746,-0.790433332862751,-0.6190476190476191,-0.9461247469114746,-0.790433332862751,-0.6190476190476191,-0.7852018996072815,1.6781655985327784e-06,lipid520,139.79401215000001,139.79401215000001,131.10748675415627,131.10748675415627,-10.450501648679536,-10.450501648679536,-10.090696078908785,-10.090696078908785,lipid306,1367.1410165,1367.1410165,2015.0624860531252,2015.0624860531252,2.3474600653336317,2.3474600653336317,2.2121539587271135,2.2121539587271135,True,True,-1.0,-1.0,1.0,-1.0,1,-1.0
lipid38<==>lipid513,lipid38,lipid513,lipid_metab<==>lipid_metab,0.010175540123456787,0.08308772479827897,0.03655276105286082,0.010175540123456787,0.08308772479827897,0.03655276105286082,3.981500261266671e-05,-0.8333333333333334,-0.6467181814331598,-0.7380952380952381,-0.8333333333333334,-0.6467181814331598,-0.7380952380952381,-0.7393822509539104,0.00024531945154741087,lipid38,46.00735499,46.00735499,55.31814838375,55.31814838375,1.5105648902086428,1.5105648902086428,1.539568197635897,1.539568197635897,lipid513,571.2361842,571.2361842,567.9368076811563,567.9368076811563,-5.022513598422702,-5.022513598422702,-5.058466292446816,-5.058466292446816,True,True,-1.0,1.0,-1.0,-1.0,1,-1.0
lipid151<==>lipid161,lipid151,lipid161,lipid_metab<==>lipid_metab,0.03779135974759221,0.0020082755054294677,0.006530017254715304,0.03779135974759221,0.0020082755054294677,0.006530017254715304,5.062282048420259e-08,0.7349397590361446,0.9047619047619048,0.8571428571428571,0.7349397590361446,0.9047619047619048,0.8571428571428571,0.8322815069803022,9.409467956581666e-07,lipid151,1135.4265455,1135.4265455,1760.3274007187504,1760.3274007187504,2.273705587277982,2.273705587277982,2.2757949464112714,2.2757949464112714,lipid161,524.1554964,524.1554964,538.690789136875,538.690789136875,2.015844717992486,2.015844717992486,2.020431639100637,2.020431639100637,True,True,1.0,1.0,1.0,1.0,1,1.0
lipid378<==>lipid252,lipid378,lipid252,lipid_metab<==>lipid_metab,0.07098765432098764,0.05799031816457279,0.06209269238231711,0.07098765432098764,0.05799031816457279,0.06209269238231711,0.0009380697249413284,0.6666666666666666,0.6904761904761905,0.6826469692905577,0.6666666666666666,0.6904761904761905,0.6826469692905577,0.6799299421444717,0.003200652796386109,lipid378,127.0671306,127.0671306,136.9285137540625,136.9285137540625,1.3664709482562416,1.3664709482562416,1.3129844651635632,1.3129844651635632,lipid252,723.61789815,723.61789815,729.7800265468752,729.7800265468752,0.7426476053365875,0.7426476053365875,0.79367146301787,0.79367146301787,True,True,1.0,1.0,1.0,1.0,1,1.0
ENSMUSG00000033228<==>ENSMUSG00000048118,ENSMUSG00000033228,ENSMUSG00000048118,RNAseq<==>RNAseq,0.006530017254715304,0.0008629681828999817,0.020815127253525318,0.006530017254715304,0.0008629681828999817,0.020815127253525318,4.474570882073456e-09,0.8571428571428571,0.9285714285714286,0.7857142857142857,0.8571428571428571,0.9285714285714286,0.7857142857142857,0.8571428571428571,4.873796203035399e-08,ENSMUSG00000033228,51.507625094999995,51.507625094999995,73.1114856303125,73.1114856303125,2.1428147138995555,2.1428147138995555,2.138718508751722,2.138718508751722,ENSMUSG00000048118,52.438390495,52.438390495,59.905154804687506,59.905154804687506,1.27954136978445,1.27954136978445,1.3962392658415714,1.3962392658415714,True,True,1.0,1.0,1.0,1.0,1,1.0
ENSMUSG00000051285<==>ENSMUSG00000031902,ENSMUSG00000051285,ENSMUSG00000031902,RNAseq<==>RNAseq,0.0020082755054294677,0.02800493915307187,0.07098765432098764,0.0020082755054294677,0.02800493915307187,0.07098765432098764,1.5617522527744338e-06,0.9047619047619048,0.7619047619047619,0.6666666666666666,0.9047619047619048,0.7619047619047619,0.6666666666666666,0.7777777777777777,5.488720210680396e-06,ENSMUSG00000051285,193.94068650000003,193.94068650000003,210.09655635125006,210.09655635125006,1.0050227214159488,1.0050227214159488,1.0493597454786245,1.0493597454786245,ENSMUSG00000031902,14.393164595,14.393164595,17.487508869625,17.487508869625,1.2117114614964275,1.2117114614964275,1.2921914138357318,1.2921914138357318,True,True,1.0,1.0,1.0,1.0,1,1.0
