ID,Type,Median Value (Experiment1),Median Value (Experiment2),Mean Value (Experiment1),Mean Value (Experiment2),Comparison p-value (Experiment1),Comparison p-value (Experiment2),Median Log2 Fold Change (Experiment1),Median Log2 Fold Change (Experiment2),Mean Log2 Fold Change (Experiment1),Mean Log2 Fold Change (Experiment2),Median Log2 Fold Change Direction (Experiment1),Median Log2 Fold Change Direction (Experiment2),Median Log2 Fold Changes Consistent,Combined Comparison p-value,Corrected Comparison p-value
lipid246,lipid_metab,168.50120829999997,168.50120829999997,249.83132726874996,249.83132726874996,0.0009068567509923489,0.0009068567509923489,-1.8320714232808946,-1.8320714232808946,-1.7533669805147625,-1.7533669805147625,-1.0,-1.0,True,1.2344926641930094e-05,1.6804255267406683e-05
lipid247,lipid_metab,84.660495845,84.660495845,94.93768065890626,94.93768065890626,0.0009391056991171899,0.0009391056991171899,9.432908858065574,9.432908858065574,3.967342789028134,3.967342789028134,1.0,1.0,True,1.317690501144665e-05,1.6804255267406683e-05
lipid252,lipid_metab,723.61789815,723.61789815,729.7800265468752,729.7800265468752,0.0009391056991171899,0.0009391056991171899,0.7426476053365875,0.7426476053365875,0.79367146301787,0.79367146301787,1.0,1.0,True,1.317690501144665e-05,1.6804255267406683e-05
lipid253,lipid_metab,3362.075822,3362.075822,3174.9513194999995,3174.9513194999995,0.0008831659948526897,0.0008831659948526897,-1.0161359390943339,-1.0161359390943339,-1.0299637817601914,-1.0299637817601914,-1.0,-1.0,True,1.1749647397425549e-05,1.6804255267406683e-05
lipid266,lipid_metab,99.10263518,99.10263518,111.44233027468749,111.44233027468749,0.0009391056991171899,0.0009391056991171899,-1.7949503121639099,-1.7949503121639099,-5.000077075756471,-5.000077075756471,-1.0,-1.0,True,1.317690501144665e-05,1.6804255267406683e-05
lipid267,lipid_metab,306.421741,306.421741,396.25415052499994,396.25415052499994,0.000930972271575002,0.000930972271575002,1.514013744452215,1.514013744452215,1.4542610154534867,1.4542610154534867,1.0,1.0,True,1.2964725965737427e-05,1.6804255267406683e-05
lipid269,lipid_metab,458.44790635000004,458.44790635000004,444.8832549487501,444.8832549487501,0.0009391056991171899,0.0009391056991171899,1.0022120583953047,1.0022120583953047,1.1223050895315902,1.1223050895315902,1.0,1.0,True,1.317690501144665e-05,1.6804255267406683e-05
lipid273,lipid_metab,296.06704455,296.06704455,308.2083160238749,308.2083160238749,0.0013482872909363563,0.0013482872909363563,-0.9001558560700504,-0.9001558560700504,-1.0484678613369385,-1.0484678613369385,-1.0,-1.0,True,2.5846307944155804e-05,3.0866005438795226e-05
lipid282,lipid_metab,130.7485041,130.7485041,115.43926995843748,115.43926995843748,0.0009391056991171899,0.0009391056991171899,-9.701806218667251,-9.701806218667251,-9.548715032316498,-9.548715032316498,-1.0,-1.0,True,1.317690501144665e-05,1.6804255267406683e-05
lipid283,lipid_metab,16.02098324,16.02098324,20.43296902271875,20.43296902271875,0.0009391056991171899,0.0009391056991171899,9.273077663306381,9.273077663306381,9.288252688532136,9.288252688532136,1.0,1.0,True,1.317690501144665e-05,1.6804255267406683e-05
lipid284,lipid_metab,151.1591038,151.1591038,138.109775135,138.109775135,0.0009391056991171899,0.0009391056991171899,-2.5796447543146668,-2.5796447543146668,-2.6706415994905153,-2.6706415994905153,-1.0,-1.0,True,1.317690501144665e-05,1.6804255267406683e-05
lipid291,lipid_metab,12779.40794,12779.40794,14939.821198624997,14939.821198624997,0.0029221960128848375,0.0029221960128848375,-0.31584565138775456,-0.31584565138775456,-0.3718981433787961,-0.3718981433787961,-1.0,-1.0,True,0.00010819920925133581,0.0001137093541669131
lipid299,lipid_metab,67.05863568,67.05863568,74.33917240115625,74.33917240115625,0.0013482872909363563,0.0013482872909363563,0.8478996218322299,0.8478996218322299,1.3751810128322333,1.3751810128322333,1.0,1.0,True,2.5846307944155804e-05,3.0866005438795226e-05
lipid301,lipid_metab,438.5859352,438.5859352,502.51311779687495,502.51311779687495,0.0009228863794545132,0.0009228863794545132,-1.5256595075207446,-1.5256595075207446,-1.2892841098478252,-1.2892841098478252,-1.0,-1.0,True,1.2755355324884391e-05,1.6804255267406683e-05
lipid302,lipid_metab,76.32871373,76.32871373,150.04041838978128,150.04041838978128,0.0009391056991171899,0.0009391056991171899,3.7603649146842044,3.7603649146842044,4.113786543037786,4.113786543037786,1.0,1.0,True,1.317690501144665e-05,1.6804255267406683e-05
lipid305,lipid_metab,806.73018075,806.73018075,1398.0276725625,1398.0276725625,0.000930972271575002,0.000930972271575002,4.122269876592951,4.122269876592951,4.110436308010254,4.110436308010254,1.0,1.0,True,1.2964725965737427e-05,1.6804255267406683e-05
lipid306,lipid_metab,1367.1410165,1367.1410165,2015.0624860531252,2015.0624860531252,0.000930972271575002,0.000930972271575002,2.3474600653336317,2.3474600653336317,2.2121539587271135,2.2121539587271135,1.0,1.0,True,1.2964725965737427e-05,1.6804255267406683e-05
lipid312,lipid_metab,57.660449529999994,57.660449529999994,197.1681643121875,197.1681643121875,0.0009391056991171899,0.0009391056991171899,3.7820643842883084,3.7820643842883084,3.816452065011011,3.816452065011011,1.0,1.0,True,1.317690501144665e-05,1.6804255267406683e-05
lipid314,lipid_metab,87.98932848,87.98932848,345.1830682321563,345.1830682321563,0.0009228863794545132,0.0009228863794545132,3.8364193465710983,3.8364193465710983,3.8644945633645507,3.8644945633645507,1.0,1.0,True,1.2755355324884391e-05,1.6804255267406683e-05
lipid316,lipid_metab,149.95359430000002,149.95359430000002,200.7307014154063,200.7307014154063,0.000930972271575002,0.000930972271575002,1.7236150654608315,1.7236150654608315,2.0350325497659365,2.0350325497659365,1.0,1.0,True,1.2964725965737427e-05,1.6804255267406683e-05
lipid317,lipid_metab,90.85538007,90.85538007,124.43748189906252,124.43748189906252,0.000930972271575002,0.000930972271575002,0.7806597034966436,0.7806597034966436,1.1915300331818113,1.1915300331818113,1.0,1.0,True,1.2964725965737427e-05,1.6804255267406683e-05
lipid320,lipid_metab,162.71843185,162.71843185,269.121794895,269.121794895,0.0013482872909363563,0.0013482872909363563,0.49656156005795277,0.49656156005795277,0.5603537780170702,0.5603537780170702,1.0,1.0,True,2.5846307944155804e-05,3.0866005438795226e-05
lipid321,lipid_metab,1226.8836795,1226.8836795,1373.1172709750003,1373.1172709750003,0.000930972271575002,0.000930972271575002,2.351138109601769,2.351138109601769,2.5869874297624844,2.5869874297624844,1.0,1.0,True,1.2964725965737427e-05,1.6804255267406683e-05
lipid324,lipid_metab,54.38387817,54.38387817,71.87614867728125,71.87614867728125,0.0009228863794545132,0.0009228863794545132,1.027250822375218,1.027250822375218,1.3184897620901659,1.3184897620901659,1.0,1.0,True,1.2755355324884391e-05,1.6804255267406683e-05
lipid325,lipid_metab,23.179093729999998,23.179093729999998,64.6627014824375,64.6627014824375,0.0009391056991171899,0.0009391056991171899,-6.691502737356845,-6.691502737356845,-3.52958015419321,-3.52958015419321,-1.0,-1.0,True,1.317690501144665e-05,1.6804255267406683e-05
lipid326,lipid_metab,101.26982000999999,101.26982000999999,205.56302158612505,205.56302158612505,0.000930972271575002,0.000930972271575002,-2.023547300544305,-2.023547300544305,-1.973402369514596,-1.973402369514596,-1.0,-1.0,True,1.2964725965737427e-05,1.6804255267406683e-05
lipid327,lipid_metab,47.86802569,47.86802569,53.988206931250005,53.988206931250005,0.0009228863794545132,0.0009228863794545132,0.7186200679647894,0.7186200679647894,0.9045187495398884,0.9045187495398884,1.0,1.0,True,1.2755355324884391e-05,1.6804255267406683e-05
lipid328,lipid_metab,166.90989155,166.90989155,317.2616863640625,317.2616863640625,0.000930972271575002,0.000930972271575002,-1.7082785970657262,-1.7082785970657262,-1.551328256197794,-1.551328256197794,-1.0,-1.0,True,1.2964725965737427e-05,1.6804255267406683e-05
lipid335,lipid_metab,257.89253165,257.89253165,417.372259080125,417.372259080125,0.0009391056991171899,0.0009391056991171899,-7.145774455950851,-7.145774455950851,-7.104932288961863,-7.104932288961863,-1.0,-1.0,True,1.317690501144665e-05,1.6804255267406683e-05
lipid342,lipid_metab,285.99309325,285.99309325,612.4159792218751,612.4159792218751,0.000930972271575002,0.000930972271575002,-0.8956189637286301,-0.8956189637286301,-0.9533910284974109,-0.9533910284974109,-1.0,-1.0,True,1.2964725965737427e-05,1.6804255267406683e-05
lipid345,lipid_metab,22.270488925,22.270488925,46.0410949905625,46.0410949905625,0.000930972271575002,0.000930972271575002,-1.9057259944575486,-1.9057259944575486,-1.6363690762953749,-1.6363690762953749,-1.0,-1.0,True,1.2964725965737427e-05,1.6804255267406683e-05
lipid348,lipid_metab,1201.2731165,1201.2731165,3053.9205334937506,3053.9205334937506,0.000930972271575002,0.000930972271575002,-1.9335098348707747,-1.9335098348707747,-2.062866220305095,-2.062866220305095,-1.0,-1.0,True,1.2964725965737427e-05,1.6804255267406683e-05
lipid351,lipid_metab,150.4942361,150.4942361,168.953127793125,168.953127793125,0.0009391056991171899,0.0009391056991171899,0.7393883602598803,0.7393883602598803,0.7592005683682475,0.7592005683682475,1.0,1.0,True,1.317690501144665e-05,1.6804255267406683e-05
lipid360,lipid_metab,113.74732755,113.74732755,108.47861748375,108.47861748375,0.000930972271575002,0.000930972271575002,1.9248160340627114,1.9248160340627114,2.063006906546456,2.063006906546456,1.0,1.0,True,1.2964725965737427e-05,1.6804255267406683e-05
lipid362,lipid_metab,679.29970385,679.29970385,689.4031749343749,689.4031749343749,0.000930972271575002,0.000930972271575002,1.5556275788598315,1.5556275788598315,1.5176795538104335,1.5176795538104335,1.0,1.0,True,1.2964725965737427e-05,1.6804255267406683e-05
lipid364,lipid_metab,232.45402855,232.45402855,246.59476817187502,246.59476817187502,0.0009391056991171899,0.0009391056991171899,0.8475189783513054,0.8475189783513054,0.8494495461971129,0.8494495461971129,1.0,1.0,True,1.317690501144665e-05,1.6804255267406683e-05
lipid365,lipid_metab,8583.339938,8583.339938,8337.622390374998,8337.622390374998,0.000930972271575002,0.000930972271575002,1.6578418980440501,1.6578418980440501,1.6632272080802122,1.6632272080802122,1.0,1.0,True,1.2964725965737427e-05,1.6804255267406683e-05
lipid367,lipid_metab,306.51630495,306.51630495,328.310770765625,328.310770765625,0.0009391056991171899,0.0009391056991171899,0.9153193337831921,0.9153193337831921,0.9068236714375327,0.9068236714375327,1.0,1.0,True,1.317690501144665e-05,1.6804255267406683e-05
lipid369,lipid_metab,62.63641341,62.63641341,77.66159755968751,77.66159755968751,0.0008989127881140897,0.0008989127881140897,1.3439243903365454,1.3439243903365454,1.4082276377985263,1.4082276377985263,1.0,1.0,True,1.2143812729374606e-05,1.6804255267406683e-05
lipid371,lipid_metab,998.9326434,998.9326434,1052.375673175,1052.375673175,0.000930972271575002,0.000930972271575002,0.9858089427214258,0.9858089427214258,0.9321340044893249,0.9321340044893249,1.0,1.0,True,1.2964725965737427e-05,1.6804255267406683e-05
lipid374,lipid_metab,38.329427685,38.329427685,39.21681293693751,39.21681293693751,0.00387604144899475,0.00387604144899475,2.3304234948284672,2.3304234948284672,2.111831232141623,2.111831232141623,1.0,1.0,True,0.0001818751036234563,0.00018513743732073804
lipid377,lipid_metab,58.407458250000005,58.407458250000005,61.08366368812502,61.08366368812502,0.000930972271575002,0.000930972271575002,-0.8042934135507385,-0.8042934135507385,-0.7146037355040536,-0.7146037355040536,-1.0,-1.0,True,1.2964725965737427e-05,1.6804255267406683e-05
lipid378,lipid_metab,127.0671306,127.0671306,136.9285137540625,136.9285137540625,0.000930972271575002,0.000930972271575002,1.3664709482562416,1.3664709482562416,1.3129844651635632,1.3129844651635632,1.0,1.0,True,1.2964725965737427e-05,1.6804255267406683e-05
lipid380,lipid_metab,421.64300655,421.64300655,465.84984359062497,465.84984359062497,0.0011123577170742314,0.0011123577170742314,-0.7339196858635663,-0.7339196858635663,-0.6723683792398264,-0.6723683792398264,-1.0,-1.0,True,1.806831085743235e-05,2.2660257263188637e-05
lipid382,lipid_metab,74.53747293,74.53747293,90.2620192421875,90.2620192421875,0.0009391056991171899,0.0009391056991171899,1.0020260313877918,1.0020260313877918,0.9578315593892667,0.9578315593892667,1.0,1.0,True,1.317690501144665e-05,1.6804255267406683e-05
lipid384,lipid_metab,95.56168585,95.56168585,112.06506216968752,112.06506216968752,0.0013482872909363563,0.0013482872909363563,0.676175648282094,0.676175648282094,0.6847543896687884,0.6847543896687884,1.0,1.0,True,2.5846307944155804e-05,3.0866005438795226e-05
lipid386,lipid_metab,717.913311,717.913311,733.4143336531249,733.4143336531249,0.002761604417827473,0.002761604417827473,0.7900684677658643,0.7900684677658643,0.6592040395065436,0.6592040395065436,1.0,1.0,True,9.74957889113269e-05,0.00010293741433893585
lipid388,lipid_metab,170.8867415,170.8867415,193.39542752928125,193.39542752928125,0.0009391056991171899,0.0009391056991171899,8.03844215599832,8.03844215599832,4.4613626897630025,4.4613626897630025,1.0,1.0,True,1.317690501144665e-05,1.6804255267406683e-05
lipid389,lipid_metab,1716.149022,1716.149022,1838.90471203125,1838.90471203125,0.000930972271575002,0.000930972271575002,-0.613567751007644,-0.613567751007644,-0.5873073399024751,-0.5873073399024751,-1.0,-1.0,True,1.2964725965737427e-05,1.6804255267406683e-05
lipid390,lipid_metab,405.41550529999995,405.41550529999995,414.972771059375,414.972771059375,0.0038239090455516483,0.0038239090455516483,-0.3902314614709994,-0.3902314614709994,-0.376504046143998,-0.376504046143998,-1.0,-1.0,True,0.0001774116035781629,0.00018473593583597696
lipid391,lipid_metab,4906.541934,4906.541934,5220.275269093751,5220.275269093751,0.0009068567509923489,0.0009068567509923489,1.124667242566839,1.124667242566839,1.017077124529509,1.017077124529509,1.0,1.0,True,1.2344926641930094e-05,1.6804255267406683e-05
lipid392,lipid_metab,443.75312455,443.75312455,493.69519559687495,493.69519559687495,0.001917731128426277,0.001917731128426277,0.5897841007727629,0.5897841007727629,0.5013769979633371,0.5013769979633371,1.0,1.0,True,4.969748864633166e-05,5.554099656309434e-05
lipid394,lipid_metab,61.91875132,61.91875132,62.215411037812494,62.215411037812494,0.0009391056991171899,0.0009391056991171899,1.8044355470571904,1.8044355470571904,2.1791626561866813,2.1791626561866813,1.0,1.0,True,1.317690501144665e-05,1.6804255267406683e-05
lipid395,lipid_metab,106.06588365,106.06588365,132.30706629409374,132.30706629409374,0.000930972271575002,0.000930972271575002,3.1907825067331017,3.1907825067331017,2.7819062624189894,2.7819062624189894,1.0,1.0,True,1.2964725965737427e-05,1.6804255267406683e-05
lipid399,lipid_metab,105.36356545,105.36356545,124.03633191187498,124.03633191187498,0.0011218154806503938,0.0011218154806503938,1.3268322840701523,1.3268322840701523,1.0852413487395087,1.0852413487395087,1.0,1.0,True,1.8355557103214983e-05,2.2894019024339566e-05
lipid400,lipid_metab,125.77762115000002,125.77762115000002,150.6526007925,150.6526007925,0.0016162982798706125,0.0016162982798706125,1.58480498857072,1.58480498857072,1.252027711936498,1.252027711936498,1.0,1.0,True,3.619569092996498e-05,4.17077250817363e-05
lipid402,lipid_metab,401.15168395,401.15168395,490.8201502321876,490.8201502321876,0.004514941947331862,0.004514941947331862,2.274653011253075,2.274653011253075,1.7605276866000703,1.7605276866000703,1.0,1.0,True,0.00024055426654720065,0.00024269252669428687
lipid406,lipid_metab,98.389322195,98.389322195,122.61117503684376,122.61117503684376,0.0009391056991171899,0.0009391056991171899,2.736175199244869,2.736175199244869,2.93649507469072,2.93649507469072,1.0,1.0,True,1.317690501144665e-05,1.6804255267406683e-05
lipid408,lipid_metab,1610.586921,1610.586921,1808.1166134968755,1808.1166134968755,0.0009228863794545132,0.0009228863794545132,2.073570396551712,2.073570396551712,2.0808933085446415,2.0808933085446415,1.0,1.0,True,1.2755355324884391e-05,1.6804255267406683e-05
lipid409,lipid_metab,1803.589743,1803.589743,2012.4628948843745,2012.4628948843745,0.0009148479102636043,0.0009148479102636043,2.0006082865036747,2.0006082865036747,1.955102126408701,1.955102126408701,1.0,1.0,True,1.2548764891179841e-05,1.6804255267406683e-05
lipid410,lipid_metab,3577.8613195,3577.8613195,3777.57438809375,3777.57438809375,0.0008989127881140897,0.0008989127881140897,1.971545656716596,1.971545656716596,2.00176121055751,2.00176121055751,1.0,1.0,True,1.2143812729374606e-05,1.6804255267406683e-05
lipid412,lipid_metab,316.35679530000004,316.35679530000004,414.6669182753125,414.6669182753125,0.000930972271575002,0.000930972271575002,2.166855105802043,2.166855105802043,1.9845035788810348,1.9845035788810348,1.0,1.0,True,1.2964725965737427e-05,1.6804255267406683e-05
lipid413,lipid_metab,102.12350095,102.12350095,106.93189117450001,106.93189117450001,0.000930972271575002,0.000930972271575002,1.4555129356955891,1.4555129356955891,1.7083144321270776,1.7083144321270776,1.0,1.0,True,1.2964725965737427e-05,1.6804255267406683e-05
lipid414,lipid_metab,491.96416645,491.96416645,624.5796037312499,624.5796037312499,0.000930972271575002,0.000930972271575002,2.204717389874168,2.204717389874168,2.1060973639408225,2.1060973639408225,1.0,1.0,True,1.2964725965737427e-05,1.6804255267406683e-05
lipid417,lipid_metab,48.14873743,48.14873743,65.42221708231251,65.42221708231251,0.000930972271575002,0.000930972271575002,8.600523565693113,8.600523565693113,4.700663279884477,4.700663279884477,1.0,1.0,True,1.2964725965737427e-05,1.6804255267406683e-05
lipid419,lipid_metab,405.1148316,405.1148316,477.69634279062495,477.69634279062495,0.0009391056991171899,0.0009391056991171899,-0.8620988371572508,-0.8620988371572508,-0.8799851746174207,-0.8799851746174207,-1.0,-1.0,True,1.317690501144665e-05,1.6804255267406683e-05
lipid431,lipid_metab,521.0931328500001,521.0931328500001,541.6491876281249,541.6491876281249,0.000930972271575002,0.000930972271575002,1.5002261447764267,1.5002261447764267,1.434107644483218,1.434107644483218,1.0,1.0,True,1.2964725965737427e-05,1.6804255267406683e-05
lipid432,lipid_metab,1484.1332,1484.1332,1918.8148521718751,1918.8148521718751,0.0019475275859466652,0.0019475275859466652,1.8229032048048965,1.8229032048048965,1.8561303490131356,1.8561303490131356,1.0,1.0,True,5.1136864677034e-05,5.554099656309434e-05
lipid433,lipid_metab,280.4614173,280.4614173,319.1519903468749,319.1519903468749,0.0026826421593227788,0.0026826421593227788,0.6484480066050247,0.6484480066050247,0.6111269420940464,0.6111269420940464,1.0,1.0,True,9.241766333447671e-05,9.94256378053375e-05
lipid436,lipid_metab,31.82052161,31.82052161,51.791804770562486,51.791804770562486,0.0009391056991171899,0.0009391056991171899,-1.6632527592347432,-1.6632527592347432,-6.009315364534523,-6.009315364534523,-1.0,-1.0,True,1.317690501144665e-05,1.6804255267406683e-05
lipid442,lipid_metab,283.47463225,283.47463225,483.4592618611564,483.4592618611564,0.000930972271575002,0.000930972271575002,-10.326695780352177,-10.326695780352177,-8.259228541170499,-8.259228541170499,-1.0,-1.0,True,1.2964725965737427e-05,1.6804255267406683e-05
lipid443,lipid_metab,8606.400916999999,8606.400916999999,15602.448513687494,15602.448513687494,0.0013045257121977202,0.0013045257121977202,-1.7367919122563218,-1.7367919122563218,-1.5744429910089475,-1.5744429910089475,-1.0,-1.0,True,2.4308043501462112e-05,3.015260040891748e-05
lipid445,lipid_metab,1406.7877560000002,1406.7877560000002,4575.824194248188,4575.824194248188,0.0009391056991171899,0.0009391056991171899,-3.6560794627791213,-3.6560794627791213,-3.237582363570314,-3.237582363570314,-1.0,-1.0,True,1.317690501144665e-05,1.6804255267406683e-05
lipid451,lipid_metab,330.715155,330.715155,504.1689512031562,504.1689512031562,0.0009391056991171899,0.0009391056991171899,-9.700008104876572,-9.700008104876572,-4.990682055912137,-4.990682055912137,-1.0,-1.0,True,1.317690501144665e-05,1.6804255267406683e-05
lipid454,lipid_metab,103.2284508,103.2284508,250.25776827243746,250.25776827243746,0.0009391056991171899,0.0009391056991171899,-2.8862586754000197,-2.8862586754000197,-2.8662073510413135,-2.8662073510413135,-1.0,-1.0,True,1.317690501144665e-05,1.6804255267406683e-05
lipid455,lipid_metab,57.23871019,57.23871019,178.21132262165625,178.21132262165625,0.0009391056991171899,0.0009391056991171899,-2.7613971053524913,-2.7613971053524913,-2.929050401263707,-2.929050401263707,-1.0,-1.0,True,1.317690501144665e-05,1.6804255267406683e-05
lipid458,lipid_metab,0.205160305,0.205160305,25.727216528031246,25.727216528031246,0.0009391056991171899,0.0009391056991171899,-9.566078256540699,-9.566078256540699,-10.00393931794958,-10.00393931794958,-1.0,-1.0,True,1.317690501144665e-05,1.6804255267406683e-05
lipid461,lipid_metab,1197.874051,1197.874051,1210.4333674625002,1210.4333674625002,0.0019029416233794863,0.0019029416233794863,-0.4679643066258277,-0.4679643066258277,-0.4210905769013144,-0.4210905769013144,-1.0,-1.0,True,4.8989981787840704e-05,5.554099656309434e-05
lipid464,lipid_metab,495.1828618,495.1828618,774.0525055305001,774.0525055305001,0.0009228863794545132,0.0009228863794545132,-10.784872650276908,-10.784872650276908,-5.549517705048272,-5.549517705048272,-1.0,-1.0,True,1.2755355324884391e-05,1.6804255267406683e-05
lipid466,lipid_metab,3692.876636,3692.876636,4474.012445921249,4474.012445921249,0.000930972271575002,0.000930972271575002,-3.1460497069706346,-3.1460497069706346,-3.0158773537884573,-3.0158773537884573,-1.0,-1.0,True,1.2964725965737427e-05,1.6804255267406683e-05
lipid468,lipid_metab,2166.255668,2166.255668,4275.713116600001,4275.713116600001,0.0009228863794545132,0.0009228863794545132,-5.345168222729496,-5.345168222729496,-4.894368053498475,-4.894368053498475,-1.0,-1.0,True,1.2755355324884391e-05,1.6804255267406683e-05
lipid469,lipid_metab,1449.136658,1449.136658,1458.0715928671873,1458.0715928671873,0.0009391056991171899,0.0009391056991171899,-3.1172418237142585,-3.1172418237142585,-2.841917185315727,-2.841917185315727,-1.0,-1.0,True,1.317690501144665e-05,1.6804255267406683e-05
lipid470,lipid_metab,113.25135015000001,113.25135015000001,130.60688024956247,130.60688024956247,0.0009391056991171899,0.0009391056991171899,-10.19879714916615,-10.19879714916615,-10.40159321063994,-10.40159321063994,-1.0,-1.0,True,1.317690501144665e-05,1.6804255267406683e-05
lipid471,lipid_metab,87.673325855,87.673325855,83.78594962453126,83.78594962453126,0.000930972271575002,0.000930972271575002,-10.325928179129638,-10.325928179129638,-10.404608926758973,-10.404608926758973,-1.0,-1.0,True,1.2964725965737427e-05,1.6804255267406683e-05
lipid476,lipid_metab,201.3187033,201.3187033,233.91979904118756,233.91979904118756,0.0019475275859466652,0.0019475275859466652,-1.5760769385473727,-1.5760769385473727,-1.729543198404178,-1.729543198404178,-1.0,-1.0,True,5.1136864677034e-05,5.554099656309434e-05
lipid479,lipid_metab,188.98666565000002,188.98666565000002,318.61057281681263,318.61057281681263,0.0009391056991171899,0.0009391056991171899,-5.1383904348684,-5.1383904348684,-5.478552754652763,-5.478552754652763,-1.0,-1.0,True,1.317690501144665e-05,1.6804255267406683e-05
lipid480,lipid_metab,22.412391735,22.412391735,38.410679359937504,38.410679359937504,0.0009391056991171899,0.0009391056991171899,-4.453763356958079,-4.453763356958079,-7.90624141504453,-7.90624141504453,-1.0,-1.0,True,1.317690501144665e-05,1.6804255267406683e-05
lipid482,lipid_metab,594.2388239500001,594.2388239500001,863.5045986834374,863.5045986834374,0.0019475275859466652,0.0019475275859466652,-0.7956317081153887,-0.7956317081153887,-0.7989726952645732,-0.7989726952645732,-1.0,-1.0,True,5.1136864677034e-05,5.554099656309434e-05
lipid483,lipid_metab,2553.5282415,2553.5282415,3165.773951303125,3165.773951303125,0.0011029530250803003,0.0011029530250803003,-2.1163585170710726,-2.1163585170710726,-1.8946769659362177,-1.8946769659362177,-1.0,-1.0,True,1.7784734711046492e-05,2.255382558328242e-05
lipid484,lipid_metab,1014.0899383000001,1014.0899383000001,994.3134547281251,994.3134547281251,0.0009391056991171899,0.0009391056991171899,-1.2517799770284639,-1.2517799770284639,-1.4175538930729599,-1.4175538930729599,-1.0,-1.0,True,1.317690501144665e-05,1.6804255267406683e-05
lipid485,lipid_metab,74.57684197500001,74.57684197500001,184.92480441400002,184.92480441400002,0.0019475275859466652,0.0019475275859466652,-11.601279036326439,-11.601279036326439,-4.648407221791445,-4.648407221791445,-1.0,-1.0,True,5.1136864677034e-05,5.554099656309434e-05
lipid486,lipid_metab,4763.071905,4763.071905,7100.036213603124,7100.036213603124,0.0009228863794545132,0.0009228863794545132,-2.5323259381881127,-2.5323259381881127,-2.2645653736284435,-2.2645653736284435,-1.0,-1.0,True,1.2755355324884391e-05,1.6804255267406683e-05
lipid487,lipid_metab,1833.6565145,1833.6565145,2929.8459090953443,2929.8459090953443,0.000930972271575002,0.000930972271575002,-3.7663569570883695,-3.7663569570883695,-3.534463406162338,-3.534463406162338,-1.0,-1.0,True,1.2964725965737427e-05,1.6804255267406683e-05
lipid488,lipid_metab,6124.3983265,6124.3983265,8029.344948006249,8029.344948006249,0.0009228863794545132,0.0009228863794545132,-4.565185115763376,-4.565185115763376,-4.444345522236169,-4.444345522236169,-1.0,-1.0,True,1.2755355324884391e-05,1.6804255267406683e-05
lipid489,lipid_metab,1317.0935963,1317.0935963,1415.075888653125,1415.075888653125,0.000930972271575002,0.000930972271575002,-2.3617700045800625,-2.3617700045800625,-2.331316992733589,-2.331316992733589,-1.0,-1.0,True,1.2964725965737427e-05,1.6804255267406683e-05
lipid491,lipid_metab,1680.1575645,1680.1575645,1818.2910288918752,1818.2910288918752,0.0037721875828710784,0.0037721875828710784,-4.24539256082515,-4.24539256082515,-4.08982689251154,-4.08982689251154,-1.0,-1.0,True,0.00017303234493761115,0.00018100618571814623
lipid494,lipid_metab,126.11397215,126.11397215,156.37553973525002,156.37553973525002,0.000930972271575002,0.000930972271575002,-3.1206653363872405,-3.1206653363872405,-3.0402102864559177,-3.0402102864559177,-1.0,-1.0,True,1.2964725965737427e-05,1.6804255267406683e-05
lipid495,lipid_metab,52.3676835,52.3676835,81.97748509915627,81.97748509915627,0.0009391056991171899,0.0009391056991171899,-10.548470202713716,-10.548470202713716,-10.229758329037093,-10.229758329037093,-1.0,-1.0,True,1.317690501144665e-05,1.6804255267406683e-05
lipid497,lipid_metab,120.84522515,120.84522515,1353.6852028307185,1353.6852028307185,0.0009391056991171899,0.0009391056991171899,-6.7336541068753375,-6.7336541068753375,-6.48176259070974,-6.48176259070974,-1.0,-1.0,True,1.317690501144665e-05,1.6804255267406683e-05
lipid498,lipid_metab,363.19272750000005,363.19272750000005,387.84693819550006,387.84693819550006,0.0009391056991171899,0.0009391056991171899,-10.852954883052117,-10.852954883052117,-5.048696598976404,-5.048696598976404,-1.0,-1.0,True,1.317690501144665e-05,1.6804255267406683e-05
lipid499,lipid_metab,150.37960594999998,150.37960594999998,645.6140465271249,645.6140465271249,0.000930972271575002,0.000930972271575002,-14.616430376875707,-14.616430376875707,-14.17241422289426,-14.17241422289426,-1.0,-1.0,True,1.2964725965737427e-05,1.6804255267406683e-05
lipid500,lipid_metab,69.28407630000001,69.28407630000001,180.4488735773125,180.4488735773125,0.000930972271575002,0.000930972271575002,-12.818419836170975,-12.818419836170975,-12.635979444633408,-12.635979444633408,-1.0,-1.0,True,1.2964725965737427e-05,1.6804255267406683e-05
lipid501,lipid_metab,37.529289829999996,37.529289829999996,105.559419966875,105.559419966875,0.000930972271575002,0.000930972271575002,-8.976534308705409,-8.976534308705409,-3.6942519921270676,-3.6942519921270676,-1.0,-1.0,True,1.2964725965737427e-05,1.6804255267406683e-05
lipid502,lipid_metab,101.78426824499999,101.78426824499999,163.46643613062503,163.46643613062503,0.0009391056991171899,0.0009391056991171899,-12.99686060711932,-12.99686060711932,-12.911687242776958,-12.911687242776958,-1.0,-1.0,True,1.317690501144665e-05,1.6804255267406683e-05
