Network Index,Node,Degree,BiBC
1505,OTU_270200,16,0.05160077242325508
1506,GTT-AUC,18,0.06335008778692387
1507,OTU_631764,18,0.046571703506710596
1508,OTU_268492,20,0.05385225052414826
1509,OTU_268492,15,0.050208220880105674
1510,OTU_185177,22,0.051100146433109145
1511,fasting leptin,15,0.04764963614064206
1512,OTU_180362,20,0.07509541117007239
1513,OTU_264225,17,0.06180203722379852
1514,OTU_265011,18,0.05691477245060869
1515,OTU_268492,17,0.05648114981922764
1516,OTU_264155,17,0.046646945783815535
1517,fasting insulin,14,0.047011894715282866
1518,OTU_4345268,18,0.047862800549938314
1519,fasting glucose from GTT,15,0.04941270578137352
1520,OTU_129394,20,0.07993144488934462
1521,OTU_269037,15,0.05045298725977227
1522,OTU_261142,18,0.06404646311817774
1523,OTU_349246,16,0.04609535292887931
1524,OTU_1902400,17,0.049912330835382074
1525,fasting insulin,21,0.08580257226223079
1526,OTU_174320,13,0.04788403448231352
1527,OTU_191274,21,0.0874939398511295
1528,OTU_198209,16,0.060993688246829346
1529,OTU_264846,19,0.05370497948630146
1530,Body weight,14,0.04542811345627137
1531,OTU_230268,12,0.05934160057123298
1532,OTU_180362,15,0.04458602545341403
1533,OTU_259993,15,0.04814387236526884
1534,OTU_268492,14,0.0506986246151012
1535,HOMA-IR,18,0.05493477525029867
1536,OTU_261142,17,0.06170573886005597
1537,OTU_272889,18,0.05229045564481615
1538,OTU_262104,22,0.08919048835199529
1539,OTU_198209,16,0.06164811418692134
1540,OTU_170950,14,0.055187201302406445
1541,OTU_191067,20,0.043149917627334264
1542,OTU_188225,16,0.061186158804220174
1543,OTU_4468805,16,0.0560136076479277
1544,OTU_180362,14,0.04774860665771146
1545,OTU_309916,19,0.066456346429722
1546,OTU_266946,17,0.05082831059692775
1547,OTU_268063,19,0.053387545679158224
1548,OTU_288680,16,0.05521823797343793
1549,OTU_191067,17,0.055189418500705904
1550,Body weight,27,0.06743972261661266
1551,OTU_324013,19,0.05447799154081701
1552,OTU_182764,15,0.051373640257581135
1553,OTU_187962,14,0.04172036141141795
1554,OTU_180362,14,0.04597115019577557
1555,OTU_185177,18,0.06481320499242388
1556,OTU_261016,14,0.054311021339114245
1557,OTU_206324,19,0.07097485924289577
1558,OTU_272758,17,0.045500415365602384
1559,OTU_179703,19,0.055729306584333595
1560,OTU_1129461,19,0.05508664899844574
1561,OTU_191067,18,0.07174333906363367
1562,fasting glucose from GTT,16,0.04511100709976457
1563,OTU_174320,17,0.03983837973252583
1564,fasting glucose from HOMA serum,13,0.047801373490239225
1565,OTU_264734,13,0.042061277111205164
1566,HOMA-IR,14,0.04824027642282207
1567,OTU_259993,19,0.043518509628856096
1568,OTU_198194,19,0.04848019376747642
1569,OTU_264846,16,0.06770033979311393
1570,OTU_166911,17,0.06411637037675695
1571,OTU_197099,15,0.034941355592150274
1572,OTU_187233,15,0.04526349484341965
1573,OTU_265011,17,0.043039572702065265
1574,OTU_320249,15,0.050238838716741514
1575,OTU_261132,24,0.05492607978135248
1576,OTU_272889,10,0.06027166940448564
1577,fasting insulin,22,0.06525987997441612
1578,OTU_269037,10,0.11533084204053297
1579,HOMA-IR,17,0.06899291048535551
1580,OTU_445144,20,0.06196089556069672
1581,OTU_309916,22,0.05482680693152292
1582,OTU_191067,15,0.04304467963501286
1583,OTU_1129461,20,0.04288515179959509
1584,OTU_259993,19,0.05147264599911021
1585,OTU_182712,20,0.06680396615093716
1586,OTU_191067,20,0.07832204564515373
1587,OTU_4448052,20,0.043702589913351214
1588,OTU_185177,19,0.05728382796036986
1589,OTU_320249,14,0.052979222759401555
1590,OTU_1129461,21,0.06363599658626973
1591,OTU_261142,18,0.05203224319199737
1592,fasting glucose from GTT,17,0.0518103746301694
1593,OTU_193064,16,0.04723088499524206
1594,fed glucose,14,0.048570625767541904
1595,OTU_324013,16,0.03797929452161189
1596,OTU_331013,18,0.04581961389096509
1597,OTU_265011,20,0.05769939507653409
1598,OTU_265011,20,0.066544274341332
1599,OTU_265011,15,0.05649345105986922
1600,OTU_297143,17,0.04322498745814435
1601,OTU_272092,17,0.050174261845516537
1602,OTU_197099,15,0.0453785400312726
1603,OTU_180362,15,0.0586693019809781
1604,OTU_129394,16,0.042201101709718566
1605,OTU_268063,17,0.04863434193275472
1606,OTU_320249,15,0.04759719737755356
1607,OTU_194151,17,0.04266371694220211
1608,OTU_270200,16,0.05836153249899317
1609,OTU_191067,17,0.04748465431756297
1610,OTU_229452,15,0.04670436020067068
1611,OTU_324013,19,0.04510337877579061
1612,OTU_272889,17,0.04750997108080782
1613,OTU_1129461,18,0.04552100687128875
1614,OTU_344703,23,0.09420329011840678
1615,OTU_268492,18,0.0397663687629385
1616,OTU_259993,15,0.0651296533864093
1617,OTU_4345268,17,0.055409642487770874
1618,fasting glucose from HOMA serum,18,0.05544768848370199
1619,OTU_288680,13,0.039480401134603396
1620,OTU_4468805,13,0.05085212141179523
1621,OTU_1129461,15,0.058580951156061434
1622,OTU_631764,14,0.04557912357989392
1623,OTU_445144,19,0.06328042723414536
1624,OTU_1995182,17,0.048688403956671254
1625,OTU_346804,14,0.053478493055784684
1626,OTU_187962,21,0.04988841707199702
1627,OTU_191811,16,0.043783414557189294
1628,OTU_4345268,20,0.06369892518808044
1629,OTU_445144,19,0.05762485566999442
1630,OTU_191274,17,0.051177966344694424
1631,HOMA-IR,17,0.05106179391566182
1632,OTU_288680,17,0.06031217018518095
1633,120min glucose,15,0.050009666157808386
1634,fasting leptin,21,0.07567426658649093
1635,OTU_288680,20,0.06344148100387291
1636,fasting glucose from HOMA serum,14,0.0535087015580742
1637,OTU_198209,14,0.047294121115324925
1638,OTU_272889,16,0.0519055362917888
1639,OTU_266946,15,0.0407391180937519
1640,OTU_134762,20,0.05349372499033088
1641,OTU_4468805,17,0.039696246469475
1642,OTU_196191,14,0.049954777846448056
1643,OTU_631764,14,0.06041073544427527
1644,OTU_270200,22,0.05562059175833746
1645,OTU_182712,16,0.0866781804273137
1646,OTU_4448052,15,0.03562471421266292
1647,OTU_193064,15,0.06651215143524408
1648,OTU_346804,17,0.04585833134140479
1649,GTT-AUC,12,0.051756224556389036
1650,OTU_179703,15,0.05396471692999553
1651,OTU_206324,18,0.04753850684641832
1652,OTU_166911,19,0.05703928458231122
1653,HOMA-IR,14,0.04812353192347868
1654,OTU_1902400,16,0.059644580510508874
1655,OTU_261016,13,0.03620442992065399
1656,OTU_272092,17,0.051860242848120554
1657,OTU_539647,20,0.0469442000013302
1658,OTU_4448052,15,0.05265647516058133
1659,OTU_179703,19,0.056561939066008954
1660,OTU_229452,16,0.043338922391220044
1661,OTU_259993,15,0.052212786570489604
1662,OTU_266946,17,0.057107774405951474
1663,GTT-AUC,17,0.08019850941667932
1664,OTU_176154,15,0.060382043137307995
1665,OTU_191811,16,0.039608277566458
1666,OTU_187233,17,0.04140602105589278
1667,OTU_170950,17,0.059612676771068684
1668,OTU_1902400,15,0.055094131213273
1669,OTU_631764,16,0.06449411840090984
1670,OTU_261590,18,0.055784325302124765
1671,OTU_191811,19,0.051857750356567034
1672,OTU_197099,16,0.04925307237434039
1673,OTU_346804,16,0.06158208476964018
1674,OTU_180362,18,0.044916321022594304
1675,fasting leptin,17,0.1059635131657659
1676,OTU_187962,13,0.044099614241500475
1677,OTU_324013,19,0.04191274949030367
1678,fasting insulin,22,0.07789331335959918
1679,OTU_266946,15,0.05576495334621958
1680,OTU_191811,17,0.04423433000126181
1681,OTU_269037,21,0.06687855347626132
1682,OTU_182764,19,0.08104091379509486
1683,OTU_460611,13,0.05322495512447399
1684,OTU_268492,16,0.04667673538126818
1685,OTU_268492,15,0.045848703899147934
1686,OTU_344703,18,0.05122560808835322
1687,OTU_191274,15,0.06046761847827271
1688,OTU_297143,23,0.06828913666840104
1689,OTU_198194,16,0.049973593629569726
1690,OTU_187962,16,0.047534008264225526
1691,OTU_134762,17,0.049675721177087434
1692,OTU_273737,17,0.0656941655802468
1693,OTU_134762,16,0.044880812656725104
1694,OTU_191616,18,0.06568462737183593
1695,OTU_182712,16,0.05709632711169801
1696,OTU_203713,17,0.04507590698042626
1697,HOMA-IR,17,0.04001130767360275
1698,OTU_259993,15,0.05868156936654586
1699,OTU_1902400,17,0.050485713381573524
1700,OTU_272092,18,0.038559357664528754
1701,OTU_261142,16,0.053578950105651356
1702,OTU_1129461,18,0.059851936189394044
1703,OTU_187962,14,0.04576683780968857
1704,OTU_264846,16,0.05493575942009794
1705,OTU_264155,21,0.06372851328899772
1706,OTU_261016,18,0.04766226522250053
1707,OTU_549756,17,0.05112120638719869
1708,fed glucose,15,0.04224416533054627
1709,OTU_187233,15,0.05290162296153817
1710,OTU_187962,14,0.04429936041611236
1711,OTU_631764,17,0.06241597523738265
1712,OTU_264225,25,0.052968789604629266
1713,OTU_264846,16,0.05237152425002571
1714,OTU_309916,13,0.03828508175900579
1715,OTU_273737,18,0.058140309552462674
1716,OTU_180362,21,0.07119124170411108
1717,OTU_182764,16,0.04700200652679111
1718,120min glucose,15,0.05261015875333149
1719,OTU_272889,17,0.06216450734894356
1720,OTU_176154,18,0.05903541574825197
1721,fasting glucose from HOMA serum,16,0.06430784484605545
1722,OTU_344703,19,0.058514264140799424
1723,OTU_185222,15,0.06105771951920406
1724,OTU_191811,24,0.06575335064353252
1725,OTU_182712,14,0.05219127998776913
1726,fasting insulin,15,0.053313386172245195
1727,OTU_196191,21,0.05012233747269709
1728,OTU_185222,17,0.053267536904903864
1729,OTU_188225,16,0.05397368361887728
1730,OTU_193672,15,0.04159057404494575
1731,OTU_229452,20,0.07085382987104061
1732,OTU_193672,18,0.0625455540401616
1733,OTU_549756,18,0.04461111650403138
1734,GTT-AUC,17,0.04883553611034358
1735,OTU_264225,18,0.06868581915927467
1736,OTU_187962,18,0.06355387676128565
1737,OTU_198194,18,0.0683025647443736
1738,Body weight,19,0.056067821724103996
1739,OTU_346804,20,0.06581954765325898
1740,Body weight,12,0.04502427885615113
1741,OTU_272889,12,0.050125323873367655
1742,OTU_229452,16,0.05768767637263583
1743,OTU_272758,16,0.05623257416422858
1744,OTU_180362,19,0.039296594860479137
1745,OTU_262104,15,0.05164275237339369
1746,OTU_268063,15,0.043539583477869064
1747,fasting glucose from GTT,16,0.06527922739672896
1748,OTU_631764,15,0.06276349254154175
1749,HOMA-IR,21,0.06938100577463818
1750,OTU_309916,18,0.043950945681115565
1751,OTU_1995182,16,0.07039906824833456
1752,HOMA-IR,19,0.053275748006473195
1753,OTU_264225,19,0.066294670648077
1754,OTU_166911,20,0.0790722568833444
1755,OTU_273737,12,0.04509365200563473
1756,GTT-AUC,18,0.061901948116121104
1757,OTU_261132,16,0.04262202843155738
1758,OTU_188225,16,0.04098467731194474
1759,OTU_297143,18,0.055636458026479624
1760,OTU_4448052,18,0.05348891574785802
1761,OTU_268492,19,0.05775649805097537
1762,GTT-AUC,19,0.06843326014915743
1763,OTU_264155,13,0.03900761045153629
1764,fasting insulin,14,0.05243071719671668
1765,OTU_185177,15,0.04397390812048325
1766,OTU_191274,14,0.04316228408768462
1767,OTU_269037,14,0.05439286979235265
1768,OTU_180362,16,0.05743026863337479
1769,OTU_261132,20,0.059261180387540795
1770,OTU_346804,15,0.05743611950618151
1771,OTU_273737,17,0.049228784843165986
1772,120min glucose,17,0.0559971739309983
1773,OTU_188225,16,0.06248436000531759
1774,fasting glucose from GTT,16,0.037034308985337744
1775,fasting glucose from GTT,19,0.0502691785801104
1776,OTU_179703,16,0.06158217784396948
1777,OTU_191274,16,0.06314550876510255
1778,OTU_268063,20,0.054078995698247125
1779,OTU_230268,21,0.03674845376948448
1780,OTU_264846,18,0.07064158989127635
1781,OTU_272889,15,0.04246726784824377
1782,OTU_268063,17,0.05962304403688009
1783,OTU_174320,17,0.05792593965412459
1784,OTU_193672,15,0.05703335202319962
1785,OTU_182712,16,0.07334167647041628
1786,OTU_179703,21,0.04578999436310223
1787,OTU_182712,17,0.054323503937112196
1788,OTU_198209,18,0.06066998323431442
1789,OTU_229452,19,0.06778963815744356
1790,OTU_179703,19,0.058161273881618986
1791,OTU_261142,16,0.06908203929583454
1792,OTU_270200,14,0.052292825334221305
1793,OTU_261016,21,0.058479933695271165
1794,OTU_268492,15,0.06020116994666855
1795,OTU_174320,16,0.052572432325226744
1796,OTU_324013,14,0.052845408591386055
1797,OTU_198194,13,0.05392439767634179
1798,OTU_324013,16,0.048666370192388474
1799,OTU_272889,15,0.04178570902469504
1800,OTU_272758,21,0.09101820480904954
1801,OTU_182764,18,0.053611174079081385
1802,OTU_549756,17,0.06010702241341503
1803,OTU_346804,14,0.05123538446141088
1804,OTU_193672,15,0.04090800840932418
1805,OTU_265011,17,0.04849473832444546
1806,OTU_269037,16,0.03783449826411614
1807,OTU_4345268,15,0.046808584108518445
1808,OTU_309916,18,0.04958713204853925
1809,fed glucose,17,0.06258219347490489
1810,OTU_259506,19,0.07710216888130102
1811,OTU_166911,16,0.049575343096978045
1812,fed glucose,15,0.03671134366517678
1813,OTU_264846,18,0.0638279347911624
1814,OTU_191067,15,0.049135942483034135
1815,OTU_259506,19,0.049056557454753666
1816,OTU_1995182,22,0.07898672045229421
1817,OTU_206324,17,0.05871986841995889
1818,OTU_170950,15,0.04775953535964578
1819,OTU_264225,17,0.04254349723423436
1820,OTU_264225,18,0.04185488162213842
1821,OTU_1902400,16,0.03560992774163057
1822,GTT-AUC,17,0.04304510603884258
1823,OTU_268492,17,0.048173159592290446
1824,OTU_179703,17,0.05327127676666619
1825,OTU_203713,16,0.04257116143656141
1826,OTU_331013,18,0.07013257214425306
1827,OTU_320249,18,0.05447438659407713
1828,OTU_261132,17,0.05425588202781955
1829,OTU_297143,19,0.05119935375751464
1830,OTU_264155,21,0.0684724994732124
1831,OTU_268492,14,0.043395324947866944
1832,120min glucose,20,0.06266610421331888
1833,OTU_187962,13,0.04229064046237986
1834,OTU_1995182,14,0.05218531138233216
1835,OTU_194151,17,0.04840259834189857
1836,OTU_182712,15,0.0453028199993999
1837,OTU_4448052,15,0.05526553711102186
1838,OTU_170950,17,0.044880773950561136
1839,OTU_182764,19,0.0576998285121769
1840,OTU_1129461,13,0.06994760573745791
1841,OTU_349246,16,0.06505734912765922
1842,OTU_170950,17,0.033819686012423585
1843,OTU_445144,19,0.0477064947971692
1844,OTU_272758,15,0.04382318875233446
1845,OTU_264734,19,0.04221406016882225
1846,OTU_261590,16,0.055354803320081275
1847,OTU_262104,18,0.040304541029126055
1848,GTT-AUC,11,0.03218373652258876
1849,OTU_288680,18,0.04477701889881794
1850,OTU_261016,18,0.06569262194099076
1851,OTU_182764,16,0.04096958655450088
1852,OTU_324888,19,0.046015265685666745
1853,OTU_1129461,19,0.041948808607721606
1854,OTU_264846,16,0.055733376158303476
1855,OTU_193672,13,0.0473875697038461
1856,OTU_198194,15,0.06151541816876394
1857,OTU_261590,16,0.056080185970951615
1858,OTU_460611,16,0.058197304554321
1859,OTU_324013,16,0.05149374752739036
1860,OTU_259506,19,0.049399068294881394
1861,OTU_179703,14,0.04161520531550915
1862,OTU_129394,17,0.05854224743087991
1863,OTU_1902400,14,0.05516212524581212
1864,GTT-AUC,12,0.04952065827858399
1865,OTU_261590,17,0.0441772314023364
1866,OTU_188225,15,0.07321420865574865
1867,OTU_264225,18,0.046698306055294445
1868,OTU_261016,14,0.044696589577267486
1869,OTU_273737,14,0.045166389410335045
1870,OTU_134762,13,0.06136469455458869
1871,OTU_272758,18,0.05142019290341456
1872,OTU_272092,19,0.06366590607984418
1873,OTU_264155,14,0.04287133271875056
1874,OTU_261016,15,0.05378926831945773
1875,OTU_261016,17,0.06412495562604337
1876,OTU_272092,20,0.06604059590616888
1877,OTU_259993,14,0.04965176907068982
1878,OTU_198194,13,0.04775353625827471
1879,OTU_262104,18,0.042131801026623505
1880,OTU_170950,21,0.05228956436092021
1881,OTU_539647,17,0.06227345706101407
1882,OTU_320249,15,0.04220151808270821
1883,OTU_261132,17,0.08832369952244536
1884,fasting glucose from HOMA serum,16,0.04751957418129263
1885,OTU_198194,19,0.04535301735807012
1886,OTU_346804,20,0.049017665305081795
1887,OTU_259993,17,0.048868262970162134
1888,OTU_188225,21,0.06869134563996862
1889,OTU_631764,13,0.050144602091578096
1890,OTU_191616,14,0.04670618843785773
1891,OTU_203713,17,0.045296304209635214
1892,OTU_261590,17,0.046695617708156646
1893,OTU_198209,18,0.04536520160445011
1894,OTU_262104,16,0.043368219851942946
1895,OTU_265011,16,0.0420882034143602
1896,OTU_179703,24,0.07643406048895487
1897,OTU_264225,18,0.044312342000789526
1898,OTU_261132,20,0.058950891587483865
1899,OTU_261590,17,0.04540655135560616
1900,OTU_259993,15,0.040582620849662576
1901,fed glucose,17,0.058956589929823146
1902,OTU_182764,14,0.04721191540626794
1903,HOMA-IR,16,0.05679976063793565
1904,fasting insulin,19,0.046197868179292355
1905,OTU_265011,17,0.05022692258221192
1906,120min glucose,21,0.08791879418515816
1907,fasting glucose from HOMA serum,20,0.06898597154539177
1908,OTU_1902400,19,0.04479451698622604
1909,OTU_268063,20,0.0693652422820078
1910,OTU_264846,12,0.04331433665553991
1911,OTU_194151,17,0.05485784974218051
1912,OTU_194151,17,0.0811464753781796
1913,OTU_206324,15,0.08376474583973938
1914,OTU_261016,15,0.03471787546810439
1915,OTU_539647,15,0.0509490386200077
1916,GTT-AUC,13,0.041921070086928094
1917,OTU_129394,17,0.050964077410535207
1918,OTU_261590,17,0.055201659449806394
1919,OTU_174320,14,0.04723672172470325
1920,OTU_193064,17,0.05743222232399274
1921,OTU_320249,16,0.057997654391023376
1922,OTU_129394,21,0.0727724742647073
1923,OTU_4448052,13,0.038175501054322
1924,OTU_309916,16,0.06282681853104397
1925,OTU_187962,13,0.03910879300050148
1926,OTU_176154,16,0.06841245688147392
1927,OTU_194151,19,0.06892128041661322
1928,OTU_270200,22,0.08835923211165665
1929,fed glucose,15,0.06315788796072114
1930,OTU_191274,20,0.07982372549615789
1931,OTU_174320,15,0.046550910920411685
1932,OTU_288680,10,0.0739119610499525
1933,OTU_331013,18,0.05749457029355091
1934,fasting insulin,20,0.05003616836099582
1935,OTU_170950,14,0.03985018446693034
1936,OTU_1902400,14,0.047496819834559216
1937,OTU_188225,18,0.03724919793309649
1938,OTU_185222,17,0.045104910763616037
1939,OTU_270200,18,0.04993104968431644
1940,OTU_206324,15,0.037306309144998655
1941,OTU_549756,14,0.04466001323467426
1942,fed glucose,15,0.04767962240896645
1943,OTU_187962,19,0.06850243706302676
1944,OTU_185177,22,0.08328761279857796
1945,OTU_344703,13,0.0496922745339447
1946,fasting insulin,15,0.05610299571358008
1947,OTU_229452,18,0.04994033278568665
1948,OTU_187233,23,0.08785634143033974
1949,OTU_191067,14,0.04608957514480612
1950,OTU_349246,15,0.06382430309082587
1951,OTU_170950,16,0.05737019418232358
1952,OTU_262104,13,0.05037351940207844
1953,OTU_269037,19,0.04903398346901381
1954,OTU_270200,16,0.05041250733353107
1955,OTU_261142,16,0.04126620044017099
1956,GTT-AUC,18,0.05694060418480821
1957,OTU_176154,20,0.06192240281944814
1958,OTU_4448052,17,0.05612008976511009
1959,OTU_229452,22,0.06599336208047821
1960,OTU_272758,13,0.04349347537322652
1961,OTU_182712,19,0.06018677718658524
1962,OTU_261142,16,0.055787762644414166
1963,OTU_193672,16,0.0472395360496205
1964,OTU_191067,14,0.057229781939806816
1965,OTU_179703,14,0.04462173218973115
1966,OTU_134762,20,0.07828336449028034
1967,OTU_129394,15,0.1670684588774117
1968,OTU_194151,13,0.044867489150660446
1969,OTU_272758,18,0.0470069512038493
1970,fed glucose,21,0.056026975405682945
1971,OTU_268492,17,0.05126242660890072
1972,fasting glucose from GTT,18,0.049610605560279845
1973,OTU_194151,20,0.050135422970965654
1974,OTU_631764,16,0.05770069697828281
1975,OTU_259506,17,0.04745716636819599
1976,OTU_198209,16,0.046264681294986953
1977,OTU_187233,15,0.04083221489719594
1978,OTU_4468805,18,0.06603112396106584
1979,OTU_203713,14,0.051156598318984406
1980,OTU_631764,19,0.060484782681092704
1981,OTU_129394,14,0.05006992262948018
1982,OTU_191274,18,0.04685718481758565
1983,OTU_261590,18,0.06177391670563506
1984,OTU_191067,16,0.05787577786480287
1985,OTU_187233,17,0.05332091692594757
1986,OTU_259506,16,0.06990097940456963
1987,OTU_269037,22,0.05479361542077492
1988,OTU_4448052,15,0.0633706783455983
1989,OTU_268063,17,0.045543794827301615
1990,OTU_349246,15,0.048538954768230155
1991,OTU_4345268,17,0.046442700229819216
1992,OTU_187233,18,0.06089945748144313
1993,OTU_179703,17,0.04478489386300285
1994,OTU_344703,15,0.04467318637399733
1995,OTU_261590,16,0.04600757264869392
1996,OTU_134762,14,0.04818587761118048
1997,OTU_1995182,20,0.05917133292153126
1998,OTU_4448052,13,0.04641154011210101
1999,fasting glucose from GTT,17,0.06252004108198143
2000,OTU_272092,16,0.06181101129443093
2001,OTU_187962,18,0.04948480678165355
2002,OTU_266946,20,0.06988456565111027
2003,OTU_174320,15,0.043254121291118844
2004,OTU_266946,15,0.05353109846426041
2005,OTU_349246,19,0.04947653532028492
2006,OTU_185222,16,0.04721227761831397
2007,OTU_269037,18,0.04737394430981043
2008,OTU_309916,17,0.05777208758974813
2009,OTU_297143,20,0.06975008681134186
2010,OTU_264846,21,0.06960643552890548
2011,OTU_264155,16,0.05062549631593707
2012,OTU_176154,15,0.04827965142290444
2013,OTU_266946,14,0.04301610119181301
2014,OTU_539647,17,0.0513898440768698
2015,OTU_268492,20,0.06241224958505207
2016,OTU_180362,17,0.03631742274879045
2017,OTU_262104,16,0.04359138664564146
2018,OTU_134762,17,0.04604961900344101
2019,fasting glucose from GTT,13,0.0509954742163751
2020,OTU_129394,15,0.05378948635634622
2021,OTU_191811,13,0.03786635097289892
2022,OTU_193064,16,0.0676952023480065
2023,OTU_1902400,14,0.06090724876682472
2024,OTU_270200,16,0.05463574793825265
2025,OTU_264155,14,0.04933317532004509
2026,OTU_206324,24,0.08780597597655905
2027,OTU_261142,20,0.06713671391075555
2028,OTU_259506,17,0.0385521631486073
2029,OTU_288680,20,0.06599208539603434
2030,OTU_206324,14,0.04878642716538256
2031,OTU_206324,16,0.0401859552112463
2032,OTU_191274,16,0.03552320090845359
2033,OTU_4448052,13,0.04965096839152056
2034,OTU_264846,17,0.05792272197408908
2035,OTU_272889,19,0.05798095230360282
2036,fed glucose,16,0.06742750672295561
2037,fasting glucose from GTT,16,0.05581447074213318
2038,OTU_4345268,13,0.04359326866757935
2039,OTU_193672,12,0.04925811158271524
2040,OTU_129394,17,0.05669508113789734
2041,OTU_264846,14,0.053735711340871864
2042,OTU_344703,14,0.04788587504092089
2043,OTU_549756,15,0.049559170728446414
2044,OTU_259506,18,0.048355669197079634
2045,OTU_324013,15,0.04093059545836527
2046,OTU_539647,18,0.07004990289304037
2047,OTU_191067,20,0.0651948256796297
2048,OTU_188225,15,0.055557069078751985
2049,OTU_206324,21,0.05733572680640189
2050,OTU_261590,20,0.0523220374870108
2051,OTU_229452,17,0.05525078845316893
2052,OTU_265011,16,0.04793066763330382
2053,OTU_631764,16,0.04757529790961298
2054,OTU_193064,14,0.048626684695464585
2055,OTU_265011,19,0.05010499940480049
2056,OTU_170950,15,0.06789081900693268
2057,OTU_261142,14,0.05533535884267724
2058,OTU_185177,15,0.0595161621915887
2059,OTU_198194,15,0.05934760929600817
2060,fasting leptin,12,0.04682902940199443
2061,fasting insulin,16,0.04978414978611257
2062,OTU_191274,17,0.05380504486529526
2063,fasting glucose from HOMA serum,18,0.03675183036646207
2064,OTU_297143,15,0.05053503224439348
2065,OTU_1902400,15,0.06412535086536462
2066,OTU_176154,16,0.05680376063914728
2067,OTU_309916,16,0.05703967126015418
2068,OTU_185222,15,0.05608507740283048
2069,OTU_191067,19,0.08692560966485756
2070,OTU_272758,13,0.05285684224261283
2071,OTU_187962,18,0.041088413306552336
2072,OTU_259506,19,0.056955255238028586
2073,GTT-AUC,13,0.048848213185843765
2074,OTU_269037,16,0.05795710611046611
2075,OTU_129394,16,0.06254353885078277
2076,OTU_194151,19,0.08323101445618257
2077,OTU_229452,13,0.05293928487875002
2078,GTT-AUC,17,0.0790964196293432
2079,OTU_346804,17,0.049970122098305376
2080,OTU_206324,16,0.05585517787439331
2081,OTU_268492,25,0.0955601950020631
2082,OTU_129394,19,0.06316942690981567
2083,120min glucose,15,0.06581635238045086
2084,OTU_273737,15,0.05079738518287769
2085,OTU_288680,15,0.0447173780680728
2086,OTU_206324,18,0.049885152998933716
2087,OTU_324013,17,0.05549573423936649
2088,OTU_272758,18,0.05991500546199751
2089,OTU_324888,14,0.06298381096460917
2090,OTU_4448052,13,0.046144014699002193
2091,OTU_187233,19,0.06739936788798201
2092,OTU_549756,18,0.054121807110564586
2093,fasting glucose from HOMA serum,14,0.060777389356532416
2094,OTU_445144,19,0.046499967924705836
2095,OTU_1902400,20,0.04039019465765748
2096,OTU_198209,22,0.063724268049467
2097,OTU_262104,18,0.050980988132327563
2098,OTU_272092,20,0.06366480512158283
2099,OTU_266946,16,0.06052134815908792
2100,OTU_187233,14,0.056633042780188866
2101,OTU_198194,16,0.048869767777019346
2102,OTU_1129461,20,0.04307666179115059
2103,OTU_191616,12,0.04388119488825893
2104,OTU_268492,20,0.06559005784625443
2105,OTU_261590,24,0.08501241175503568
2106,OTU_4468805,15,0.04959901181538153
2107,OTU_1129461,17,0.043700298209637625
2108,OTU_187233,18,0.06330341005563797
2109,OTU_4448052,19,0.044529904624876326
2110,fed glucose,15,0.04191047603473428
2111,OTU_1995182,18,0.05578155193131327
2112,OTU_272758,17,0.05097822297776587
2113,OTU_166911,19,0.056470102204778674
2114,OTU_174320,16,0.06043550947584623
2115,OTU_288680,18,0.05897935577746776
2116,OTU_272758,17,0.05370560820184241
2117,OTU_230268,13,0.04312092234779908
2118,GTT-AUC,14,0.04380805163123438
2119,OTU_191067,18,0.044450278757463435
2120,OTU_230268,15,0.04815216991672888
2121,OTU_182712,19,0.06424233099952611
2122,OTU_229452,19,0.06746572848205336
2123,OTU_4468805,16,0.05025912113624833
2124,fasting glucose from HOMA serum,18,0.06933132555391336
2125,OTU_264225,15,0.03758127164243773
2126,OTU_191616,21,0.08777410851155787
2127,OTU_261132,19,0.0501019511105761
2128,OTU_230268,15,0.04050460852197261
2129,OTU_191274,17,0.06646031662565344
2130,OTU_272092,18,0.06716060352209174
2131,OTU_272889,13,0.05061853774451145
2132,OTU_203713,18,0.04865028005849546
2133,OTU_193672,15,0.04845942989217841
2134,OTU_264155,14,0.042766419144491495
2135,OTU_445144,15,0.045640068643862955
2136,OTU_261132,14,0.04989892123280689
2137,OTU_203713,15,0.05966153206436502
2138,OTU_261016,16,0.04422821419657509
2139,OTU_324013,18,0.05470992981118887
2140,OTU_4345268,23,0.0929549307036234
2141,OTU_264225,17,0.03989285069295712
2142,OTU_185222,16,0.057421669515595374
2143,OTU_631764,16,0.08680813608215565
2144,Body weight,21,0.05212094738278376
2145,OTU_230268,15,0.048915353763557254
2146,fasting leptin,15,0.05195604402704186
2147,OTU_631764,13,0.04730006784179087
2148,fasting leptin,14,0.048425253469127294
2149,OTU_166911,14,0.04048108668884405
2150,OTU_203713,16,0.06064085318102859
2151,fasting insulin,19,0.06570832608150608
2152,OTU_1995182,16,0.05044077831713933
2153,fasting glucose from HOMA serum,16,0.05244914696428577
2154,OTU_180362,15,0.04639124517611121
2155,OTU_261142,15,0.07441061925545553
2156,OTU_187962,16,0.05232914280338667
2157,OTU_174320,14,0.048286734598171864
2158,OTU_539647,19,0.05260087480859781
2159,OTU_273737,13,0.047518618400581136
2160,OTU_268492,20,0.04628899926396984
2161,OTU_324013,20,0.062008323054232185
2162,OTU_262104,14,0.05434246355235088
